map marker HA412_chr HA412_pos other_map_chr other_map_pos haploblock
petmap1 HanXRQChr17_14161762 A17 11475821 P17 28.2035805072947 1
petmap1 HanXRQChr17_14161767 A17 11475816 P17 28.2035805072947 1
petmap1 HanXRQChr17_14161770 A17 11475813 P17 28.2035805072947 1
petmap1 HanXRQChr17_14161772 A17 11475811 P17 28.2035805072947 1
petmap1 HanXRQChr17_14161783 A17 11475800 P17 28.2035805072947 1
petmap1 HanXRQChr17_14161785 A17 11475798 P17 28.2035805072947 1
petmap1 HanXRQChr17_14161786 A17 11475797 P17 28.2035805072947 1
petmap1 HanXRQChr17_16604880 A17 13235534 P17 28.2035805072947 0
petmap1 HanXRQChr17_17068131 A17 13311668 P17 28.2035805072947 0
petmap1 HanXRQChr17_17074079 A17 13317864 P17 26.4020156767186 0
petmap1 HanXRQChr17_19068498 A17 14319762 P17 31.1069334961481 0
petmap1 HanXRQChr17_19068691 A17 14319955 P17 31.1069334961481 0
petmap1 HanXRQChr17_19177000 A17 14446722 P17 28.2035805072947 0
petmap1 HanXRQChr17_19177238 A17 14446960 P17 28.2035805072947 0
petmap1 HanXRQChr17_22947544 A17 18023095 P17 29.0886286835676 0
petmap1 HanXRQChr17_24480161 A17 20323394 P17 21.9699147866495 0
petmap1 HanXRQChr17_25618133 A17 21953636 P17 21.9699147866495 0
petmap2 HanXRQChr17_4241844 A17 3641828 N17 5.06583685875279 1
petmap2 HanXRQChr17_4241820 A17 3641852 N17 5.06583685875279 1
petmap2 HanXRQChr17_4241842 A17 3641830 N17 7.33824351855386 1
petmap2 HanXRQChr17_4500442 A17 4161083 N17 15.8711623793146 1
petmap2 HanXRQChr17_4586772 A17 4073513 N17 15.8711623793146 1
petmap2 HanXRQChr17_4500382 A17 4161143 N17 15.8711623793146 1
petmap2 HanXRQChr17_7321398 A17 5249084 N17 18.0694229553035 1
petmap2 HanXRQChr07_78661017 A17 7053690 N17 18.0694229553035 1
petmap2 HanXRQChr07_78660978 A17 7053651 N17 18.0694229553035 1
petmap2 HanXRQChr17_7176305 A17 4874974 N17 18.0694229553035 1
petmap2 HanXRQChr17_7176297 A17 4874982 N17 19.1695111037415 1
petmap2 HanXRQChr17_7176543 A17 4874736 N17 20.2032637640855 1
petmap2 HanXRQChr17_7176522 A17 4874757 N17 20.2032637640855 1
petmap2 HanXRQChr17_7841799 A17 5604758 N17 23.3176713303486 1
petmap2 HanXRQChr17_12320828 A17 9750042 N17 25.1069521356706 1
petmap2 HanXRQChr17_11703878 A17 9301569 N17 25.1069521356706 1
petmap2 HanXRQChr17_12315750 A17 9744964 N17 25.1069521356706 1
petmap2 HanXRQChr17_14168490 A17 11469093 N17 27.4451858482513 1
petmap2 HanXRQChr17_13195041 A17 10467823 N17 27.4451858482513 1
petmap2 HanXRQChr17_13632742 A17 11010921 N17 27.4451858482513 1
petmap2 HanXRQChr17_14161754 A17 11475829 N17 27.4451858482513 1
petmap2 HanXRQChr17_17074119 A17 13317904 N17 30.1244948273784 0
petmap2 HanXRQChr17_17068053 A17 13311590 N17 30.1244948273784 0
petmap2 HanXRQChr17_17075431 A17 13319213 N17 32.2067751151163 0
petmap2 HanXRQChr17_17075368 A17 13319150 N17 32.2067751151163 0
petmap2 HanXRQChr17_19176987 A17 14446709 N17 36.9877613503012 0
petmap2 HanXRQChr17_20181405 A17 15479441 N17 36.9877613503012 0
petmap2 HanXRQChr17_19069851 A17 14321115 N17 36.9877613503012 0
petmap2 HanXRQChr17_20179109 A17 15477145 N17 36.9877613503012 0
petmap2 HanXRQChr17_19060424 A17 14311688 N17 36.9877613503012 0
petmap2 HanXRQChr17_20179303 A17 15477339 N17 36.9877613503012 0
petmap2 HanXRQChr17_19068730 A17 14319994 N17 36.9877613503012 0
petmap2 HanXRQChr17_20469165 A17 15759596 N17 41.099061658667 0
petmap2 HanXRQChr17_20469118 A17 15759549 N17 41.099061658667 0
petmap2 HanXRQChr17_21429483 A17 16851197 N17 43.3670553362579 0
petmap2 HanXRQChr17_21353932 A17 16927225 N17 43.3670553362579 0
petmap2 HanXRQChr17_21429862 A17 16850818 N17 43.3670553362579 0
petmap2 HanXRQChr17_22945955 A17 18024834 N17 45.7350799901609 0
petmap2 HanXRQChr17_22144681 A17 17490278 N17 45.7350799901609 0
petmap2 HanXRQChr17_22945889 A17 18024906 N17 45.7350799901609 0
petmap2 HanXRQChr17_22947495 A17 18023144 N17 45.7350799901609 0
petmap2 HanXRQChr17_25747113 A17 21724150 N17 50.6886757321318 0
petmap2 HanXRQChr17_24517735 A17 20345862 N17 50.6886757321318 0
petmap2 HanXRQChr17_26436282 A17 22333413 N17 52.0516657020186 0
petmap2 HanXRQChr17_26294328 A17 22499038 N17 52.0516657020186 0
petmap2 HanXRQChr17_26298243 A17 22495136 N17 52.0516657020186 0
petmap2 HanXRQChr17_29273851 A17 25420886 N17 53.9086637479647 1
petmap2 HanXRQChr17_29273876 A17 25420861 N17 53.9086637479647 1
petmap2 HanXRQChr03_128552158 A17 28663562 N17 56.7443882083077 1
petmap2 HanXRQChr17_25121600 A17 22684497 N17 57.2541630337563 1
petmap2 HanXRQChr08_18144820 A17 11243694 N17 57.2541630337563 1
petmap2 HanXRQChr17_36266208 A17 29650424 N17 59.7479285569616 1
petmap2 HanXRQChr17_36266524 A17 29650108 N17 59.7479285569616 1
petmap2 HanXRQChr17_4241854 A17 3641818 N17 7.33824351855386 1
petmap2 HanXRQChr17_4586736 A17 4073549 N17 15.8711623793146 1
petmap2 HanXRQChr17_7325749 A17 5244733 N17 18.0694229553035 1
petmap2 HanXRQChr17_17242903 A17 13201057 N17 30.1244948273784 0
petmap2 HanXRQChr17_20179316 A17 15477352 N17 36.9877613503012 0
petmap2 HanXRQChr17_19068675 A17 14319939 N17 36.9877613503012 0
petmap2 HanXRQChr17_19177275 A17 14446997 N17 36.9877613503012 0
petmap2 HanXRQChr17_20469179 A17 15759610 N17 41.099061658667 0
petmap2 HanXRQChr17_21353943 A17 16927214 N17 43.3670553362579 0
petmap2 HanXRQChr17_22434563 A17 17814517 N17 45.7350799901609 0
petmap2 HanXRQChr17_24683629 A17 20834055 N17 50.6886757321318 0
petmap2 HanXRQChr17_26298234 A17 22495145 N17 52.0516657020186 0
petmap2 HanXRQChr08_18144909 A17 11243783 N17 57.2541630337563 1
petmap2 HanXRQChr08_18145120 A17 11243994 N17 57.2541630337563 1
petmap2 HanXRQChr17_27276179 A17 23304637 N17 57.2541630337563 1
petmap2 HanXRQChr17_29273923 A17 25420814 N17 57.2541630337563 1
petmap2 HanXRQChr03_128552172 A17 28663548 N17 56.7443882083077 1
petmap2 HanXRQChr03_128552188 A17 28663532 N17 56.7443882083077 1
petmap2 HanXRQChr17_26005513 A17 23002270 N17 56.7443882083077 1
petmap2 HanXRQChr17_26005522 A17 23002279 N17 56.7443882083077 1
petmap2 HanXRQChr17_26005527 A17 23002284 N17 56.7443882083077 1
petmap2 HanXRQChr17_26005534 A17 23002291 N17 56.7443882083077 1
petmap2 HanXRQChr17_26005545 A17 23002302 N17 56.7443882083077 1
petmap2 HanXRQChr07_78570874 A17 6946842 N17 18.0694229553035 1
petmap2 HanXRQChr07_78570877 A17 6946845 N17 18.0694229553035 1
petmap2 HanXRQChr07_78570957 A17 6946925 N17 18.0694229553035 1
petmap2 HanXRQChr07_78570985 A17 6946953 N17 18.0694229553035 1
petmap2 HanXRQChr07_78571039 A17 6947007 N17 18.0694229553035 1
petmap2 HanXRQChr07_78571041 A17 6947009 N17 18.0694229553035 1
petmap2 HanXRQChr07_78571044 A17 6947012 N17 18.0694229553035 1
petmap2 HanXRQChr17_6838212 A17 4750522 N17 18.0694229553035 1
petmap2 HanXRQChr17_6838257 A17 4750477 N17 18.0694229553035 1
petmap2 HanXRQChr17_7176677 A17 4874602 N17 18.0694229553035 1
petmap2 HanXRQChr17_7176766 A17 4874513 N17 18.0694229553035 1
petmap2 HanXRQChr17_7325777 A17 5244705 N17 18.0694229553035 1
petmap2 HanXRQChr17_7325944 A17 5244538 N17 18.0694229553035 1
petmap2 HanXRQChr17_7326256 A17 5244226 N17 18.0694229553035 1
petmap2 HanXRQChr17_7329993 A17 5240489 N17 18.0694229553035 1
petmap2 HanXRQChr17_7330006 A17 5240476 N17 18.0694229553035 1
petmap2 HanXRQChr17_8593304 A17 6258025 N17 18.0694229553035 1
petmap2 HanXRQChr17_7321397 A17 5249085 N17 18.0694229553035 1
petmap2 HanXRQChr17_7321580 A17 5248902 N17 18.0694229553035 1
petmap2 HanXRQChr17_7841967 A17 5604926 N17 18.0694229553035 1
petmap2 HanXRQChr07_78661086 A17 7053759 N17 18.0694229553035 1
petmap2 HanXRQChr17_6838226 A17 4750508 N17 18.0694229553035 1
petmap2 HanXRQChr17_6838414 A17 4750320 N17 18.0694229553035 1
petmap2 HanXRQChr17_7168760 A17 4882534 N17 18.0694229553035 1
petmap2 HanXRQChr17_7176646 A17 4874633 N17 18.0694229553035 1
petmap2 HanXRQChr17_7176673 A17 4874606 N17 18.0694229553035 1
petmap2 HanXRQChr17_7321400 A17 5249082 N17 18.0694229553035 1
petmap2 HanXRQChr17_7325734 A17 5244748 N17 18.0694229553035 1
petmap2 HanXRQChr17_7325797 A17 5244685 N17 18.0694229553035 1
petmap2 HanXRQChr17_7330005 A17 5240477 N17 18.0694229553035 1
petmap2 HanXRQChr17_7330126 A17 5240356 N17 18.0694229553035 1
petmap2 HanXRQChr17_7369693 A17 5200057 N17 18.0694229553035 1
petmap2 HanXRQChr17_7841948 A17 5604907 N17 18.0694229553035 1
petmap2 HanXRQChr17_7841826 A17 5604785 N17 18.0694229553035 1
petmap2 HanXRQChr17_7841829 A17 5604788 N17 18.0694229553035 1
petmap2 HanXRQChr17_7841848 A17 5604807 N17 18.0694229553035 1
petmap2 HanXRQChr08_18144425 A17 11243299 N17 30.1244948273784 1
petmap2 HanXRQChr17_17126266 A17 13457208 N17 30.1244948273784 0
petmap2 HanXRQChr08_18144454 A17 11243328 N17 57.2541630337563 1
petmap2 HanXRQChr17_25123293 A17 22682493 N17 57.2541630337563 1
petmap2 HanXRQChr17_25123303 A17 22682483 N17 57.2541630337563 1
petmap2 HanXRQChr17_29035235 A17 25673553 N17 57.2541630337563 1
petmap2 HanXRQChr08_18145045 A17 11243919 N17 57.2541630337563 1
petmap2 HanXRQChr08_18145108 A17 11243982 N17 57.2541630337563 1
petmap2 HanXRQChr17_25123243 A17 22682543 N17 57.2541630337563 1
petmap2 HanXRQChr17_27276383 A17 23304433 N17 57.2541630337563 1
petmap2 HanXRQChr17_28314302 A17 24167836 N17 57.2541630337563 1
petmap2 HanXRQChr17_3810929 A17 3406736 N17 7.33824351855386 1
petmap2 HanXRQChr17_3810810 A17 3406855 N17 7.33824351855386 1
petmap2 HanXRQChr17_3810835 A17 3406830 N17 7.33824351855386 1
petmap2 HanXRQChr17_4586738 A17 4073547 N17 15.8711623793146 1
petmap2 HanXRQChr17_4586913 A17 4073372 N17 15.8711623793146 1
petmap2 HanXRQChr17_4586961 A17 4073324 N17 15.8711623793146 1
petmap2 HanXRQChr17_7321412 A17 5249070 N17 18.0694229553035 1
petmap2 HanXRQChr17_7321416 A17 5249066 N17 18.0694229553035 1
petmap2 HanXRQChr17_7321429 A17 5249053 N17 18.0694229553035 1
petmap2 HanXRQChr17_11703972 A17 9301475 N17 25.1069521356706 1
petmap2 HanXRQChr17_11704026 A17 9301421 N17 25.1069521356706 1
petmap2 HanXRQChr17_11704027 A17 9301420 N17 25.1069521356706 1
petmap2 HanXRQChr17_11704029 A17 9301418 N17 25.1069521356706 1
petmap2 HanXRQChr17_12315776 A17 9744990 N17 25.1069521356706 1
petmap2 HanXRQChr17_12315792 A17 9745006 N17 25.1069521356706 1
petmap2 HanXRQChr17_12315795 A17 9745009 N17 25.1069521356706 1
petmap2 HanXRQChr17_12320902 A17 9750116 N17 25.1069521356706 1
petmap2 HanXRQChr17_13195082 A17 10467782 N17 27.4451858482513 1
petmap2 HanXRQChr17_14161736 A17 11475847 N17 27.4451858482513 1
petmap2 HanXRQChr17_14161750 A17 11475833 N17 27.4451858482513 1
petmap2 HanXRQChr17_14161759 A17 11475824 N17 27.4451858482513 1
petmap2 HanXRQChr17_14161761 A17 11475822 N17 27.4451858482513 1
petmap2 HanXRQChr17_14161762 A17 11475821 N17 27.4451858482513 1
petmap2 HanXRQChr17_14161769 A17 11475814 N17 27.4451858482513 1
petmap2 HanXRQChr17_14161774 A17 11475809 N17 27.4451858482513 1
petmap2 HanXRQChr17_14161783 A17 11475800 N17 27.4451858482513 1
petmap2 HanXRQChr17_14161785 A17 11475798 N17 27.4451858482513 1
petmap2 HanXRQChr17_14161786 A17 11475797 N17 27.4451858482513 1
petmap2 HanXRQChr17_14161796 A17 11475787 N17 27.4451858482513 1
petmap2 HanXRQChr17_14161798 A17 11475785 N17 27.4451858482513 1
petmap2 HanXRQChr17_14168458 A17 11469125 N17 27.4451858482513 1
petmap2 HanXRQChr17_14168498 A17 11469085 N17 27.4451858482513 1
petmap2 HanXRQChr17_19060429 A17 14311693 N17 36.9877613503012 0
petmap2 HanXRQChr17_19068517 A17 14319781 N17 36.9877613503012 0
petmap2 HanXRQChr17_19177227 A17 14446949 N17 36.9877613503012 0
petmap2 HanXRQChr17_19069681 A17 14320945 N17 36.9877613503012 0
petmap2 HanXRQChr17_19069714 A17 14320978 N17 36.9877613503012 0
petmap2 HanXRQChr17_19069762 A17 14321026 N17 36.9877613503012 0
petmap2 HanXRQChr17_19069867 A17 14321131 N17 36.9877613503012 0
petmap2 HanXRQChr17_19069871 A17 14321135 N17 36.9877613503012 0
petmap2 HanXRQChr17_19069873 A17 14321137 N17 36.9877613503012 0
petmap2 HanXRQChr17_19069879 A17 14321143 N17 36.9877613503012 0
petmap2 HanXRQChr17_19069880 A17 14321144 N17 36.9877613503012 0
petmap2 HanXRQChr17_20179067 A17 15477103 N17 36.9877613503012 0
petmap2 HanXRQChr17_20179326 A17 15477362 N17 36.9877613503012 0
petmap2 HanXRQChr17_20179322 A17 15477358 N17 36.9877613503012 0
petmap2 HanXRQChr17_20402278 A17 15692690 N17 43.3670553362579 0
petmap2 HanXRQChr17_20402279 A17 15692691 N17 43.3670553362579 0
petmap2 HanXRQChr17_20469050 A17 15759481 N17 43.3670553362579 0
petmap2 HanXRQChr17_20469069 A17 15759500 N17 43.3670553362579 0
petmap2 HanXRQChr17_21353946 A17 16927211 N17 43.3670553362579 0
petmap2 HanXRQChr17_20516879 A17 16361755 N17 43.3670553362579 0
petmap2 HanXRQChr17_20469180 A17 15759611 N17 41.099061658667 0
petmap2 HanXRQChr17_21429502 A17 16851178 N17 43.3670553362579 0
petmap2 HanXRQChr17_21429821 A17 16850859 N17 43.3670553362579 0
petmap2 HanXRQChr17_21429834 A17 16850846 N17 43.3670553362579 0
petmap2 HanXRQChr17_21429854 A17 16850826 N17 43.3670553362579 0
petmap2 HanXRQChr17_22144657 A17 17490302 N17 45.7350799901609 0
petmap2 HanXRQChr17_22945904 A17 18024891 N17 45.7350799901609 0
petmap2 HanXRQChr17_24517540 A17 20345667 N17 50.6886757321318 0
petmap2 HanXRQChr17_24683607 A17 20834033 N17 50.6886757321318 0
petmap2 HanXRQChr17_25746979 A17 21724257 N17 50.6886757321318 0
petmap2 HanXRQChr17_25747137 A17 21724126 N17 50.6886757321318 0
petmap2 HanXRQChr17_29273861 A17 25420876 N17 50.6886757321318 1
petmap2 HanXRQChr17_24517678 A17 20345805 N17 50.6886757321318 0
petmap2 HanXRQChr17_25677759 A17 21796493 N17 50.6886757321318 0
petmap2 HanXRQChr17_25677778 A17 21796474 N17 50.6886757321318 0
petmap2 HanXRQChr17_25677811 A17 21796441 N17 50.6886757321318 0
petmap2 HanXRQChr17_25746998 A17 21724238 N17 50.6886757321318 0
petmap2 HanXRQChr17_29273869 A17 25420868 N17 57.2541630337563 1
petmap3 Ha412HOChr17_3175017 A17 3175017 C17 1.57294220690847 1
petmap3 Ha412HOChr17_4073387 A17 4073387 C17 3.26773262095992 1
petmap3 Ha412HOChr17_4073346 A17 4073346 C17 3.26773262095992 1
petmap3 Ha412HOChr17_4750295 A17 4750295 C17 5.57842762782726 1
petmap3 Ha412HOChr17_4880250 A17 4880250 C17 5.57842762782726 1
petmap3 Ha412HOChr17_4746125 A17 4746125 C17 5.57842762782726 1
petmap3 Ha412HOChr17_5244200 A17 5244200 C17 5.57842762782726 1
petmap3 Ha412HOChr17_5244540 A17 5244540 C17 5.57842762782726 1
petmap3 Ha412HOChr17_4882520 A17 4882520 C17 5.57842762782726 1
petmap3 Ha412HOChr17_5200065 A17 5200065 C17 5.57842762782726 1
petmap3 Ha412HOChr17_4880195 A17 4880195 C17 5.57842762782726 1
petmap3 Ha412HOChr17_7071941 A17 7071941 C17 5.57842762782726 1
petmap3 Ha412HOChr17_22333590 A17 22333590 C17 13.4917128236906 0
petmap3 Ha412HOChr17_21796707 A17 21796707 C17 13.4917128236906 0
petmap3 Ha412HOChr17_17814495 A17 17814495 C17 27.2371522337287 0
petmap3 Ha412HOChr17_18185963 A17 18185963 C17 27.2371522337287 0
petmap3 Ha412HOChr17_16146088 A17 16146088 C17 28.7500600646216 0
petmap3 Ha412HOChr17_16145892 A17 16145892 C17 28.7500600646216 0
petmap3 Ha412HOChr17_14446693 A17 14446693 C17 30.0586872170867 0
petmap3 Ha412HOChr17_15286959 A17 15286959 C17 30.2384675646174 0
petmap3 Ha412HOChr17_23304396 A17 23304396 C17 39.1268540621605 1
petmap3 Ha412HOChr17_23757711 A17 23757711 C17 39.1268540621605 1
petmap3 Ha412HOChr17_23002282 A17 23002282 C17 39.1268540621605 1
petmap3 Ha412HOChr17_13311564 A17 13311564 C17 39.3972444296228 0
petmap3 Ha412HOChr17_27006072 A17 27006072 C17 41.987746989235 1
petmap3 Ha412HOChr17_28451745 A17 28451745 C17 41.987746989235 1
petmap3 Ha412HOChr17_24168018 A17 24168018 C17 42.5394698863362 1
petmap3 Ha412HOChr17_28451796 A17 28451796 C17 41.987746989235 1
petmap3 Ha412HOChr17_22684349 A17 22684349 C17 39.1268540621605 1
petmap3 Ha412HOChr17_22682528 A17 22682528 C17 39.1268540621605 1
petmap3 Ha412HOChr17_23002102 A17 23002102 C17 39.1268540621605 1
petmap3 Ha412HOChr17_21796491 A17 21796491 C17 13.4917128236906 0
petmap3 Ha412HOChr17_7071991 A17 7071991 C17 5.57842762782726 1
petmap3 Ha412HOChr17_4450181 A17 4450181 C17 5.57842762782726 1
petmap3 Ha412HOChr17_4450191 A17 4450191 C17 5.57842762782726 1
petmap3 Ha412HOChr17_4450202 A17 4450202 C17 5.57842762782726 1
petmap3 Ha412HOChr17_4450199 A17 4450199 C17 5.57842762782726 1
petmap3 Ha412HOChr17_14446719 A17 14446719 C17 30.0586872170867 0
petmap3 Ha412HOChr17_16146094 A17 16146094 C17 28.7500600646216 0
petmap3 Ha412HOChr17_17814543 A17 17814543 C17 27.2371522337287 0
petmap3 Ha412HOChr17_22682485 A17 22682485 C17 39.1268540621605 1
petmap3 Ha412HOChr17_23002266 A17 23002266 C17 39.1268540621605 1
petmap3 Ha412HOChr17_23002276 A17 23002276 C17 39.1268540621605 1
petmap3 Ha412HOChr17_23002277 A17 23002277 C17 39.1268540621605 1
petmap3 Ha412HOChr17_23002303 A17 23002303 C17 39.1268540621605 1
petmap3 Ha412HOChr17_23002311 A17 23002311 C17 39.1268540621605 1
petmap3 Ha412HOChr17_23304284 A17 23304284 C17 39.1268540621605 1
petmap3 Ha412HOChr17_23304285 A17 23304285 C17 39.1268540621605 1
petmap3 Ha412HOChr17_23757708 A17 23757708 C17 39.1268540621605 1
petmap3 Ha412HOChr17_23757718 A17 23757718 C17 39.1268540621605 1
petmap3 Ha412HOChr17_24168027 A17 24168027 C17 42.5394698863362 1
petmap3 Ha412HOChr17_28451736 A17 28451736 C17 41.987746989235 1
petmap3 Ha412HOChr17_28451804 A17 28451804 C17 41.987746989235 1
petmap3 Ha412HOChr17_29650339 A17 29650339 C17 42.9407515915097 1
petmap3 Ha412HOChr17_29660190 A17 29660190 C17 41.987746989235 1
petmap4 Ha412HOChr17_27006054 A17 27006054 C17 19.364322724226 1
petmap4 Ha412HOChr17_28451736 A17 28451736 C17 19.364322724226 1
petmap4 Ha412HOChr17_13310922 A17 13310922 C17 15.7750297280983 0
petmap4 Ha412HOChr17_21796443 A17 21796443 C17 15.7750297280983 0
petmap4 Ha412HOChr17_21796476 A17 21796476 C17 15.7750297280983 0
petmap4 Ha412HOChr17_4746111 A17 4746111 C17 15.7750297280983 1
petmap4 Ha412HOChr17_22333589 A17 22333589 C17 14.5273790736835 0
petmap4 Ha412HOChr17_4880195 A17 4880195 C17 14.5273790736835 1
