map marker HA412_chr HA412_pos other_map_chr other_map_pos haploblock
petmap1 HanXRQChr05_172255541 A05 150577339 P05 58.4934559173044 1
petmap1 HanXRQChr05_172255562 A05 150577360 P05 58.4934559173044 1
petmap1 HanXRQChr05_172255563 A05 150577361 P05 58.4934559173044 1
petmap1 HanXRQChr05_172255568 A05 150577366 P05 58.4934559173044 1
petmap1 HanXRQChr13_161719639 A05 147662093 P05 58.4934559173044 1
petmap1 HanXRQChr13_161719641 A05 147662091 P05 58.4934559173044 1
petmap1 HanXRQChr13_161719642 A05 147662090 P05 58.4934559173044 1
petmap1 HanXRQChr13_161719646 A05 147662086 P05 58.4934559173044 1
petmap1 HanXRQChr13_161719637 A05 147662095 P05 58.4934559173044 1
petmap1 HanXRQChr05_177370511 A05 172071528 P05 78.2792085144189 0
petmap1 HanXRQChr05_177370524 A05 172071541 P05 78.2792085144189 0
petmap1 HanXRQChr05_177370545 A05 172071563 P05 78.2792085144189 0
petmap1 HanXRQChr05_184921900 A05 173148121 P05 78.2792085144189 0
petmap1 HanXRQChr05_187579649 A05 170104137 P05 78.2792085144189 0
petmap1 HanXRQChr05_187579981 A05 170103797 P05 78.2792085144189 0
petmap1 HanXRQChr05_187591898 A05 170095174 P05 78.2792085144189 0
petmap1 HanXRQChr05_188940988 A05 172784195 P05 78.2792085144189 0
petmap1 HanXRQChr05_182673249 A05 155696777 P05 64.1045893078763 0
petmap1 HanXRQChr05_182673250 A05 155696776 P05 64.1045893078763 0
petmap1 HanXRQChr05_199296649 A05 156348436 P05 64.1045893078763 0
petmap1 HanXRQChr05_199310245 A05 156382422 P05 64.1045893078763 0
petmap1 HanXRQChr05_199310277 A05 156382454 P05 64.1045893078763 0
petmap1 HanXRQChr05_199317221 A05 156436330 P05 64.1045893078763 0
petmap1 HanXRQChr05_182723408 A05 169938581 P05 73.8071541545372 0
petmap1 HanXRQChr05_182723420 A05 169938569 P05 73.8071541545372 0
petmap1 HanXRQChr05_185363829 A05 166403403 P05 73.8071541545372 0
petmap1 HanXRQChr05_182723479 A05 169938510 P05 78.2792085144189 0
petmap1 HanXRQChr05_182723487 A05 169938502 P05 78.2792085144189 0
petmap1 HanXRQChr05_187579601 A05 170104185 P05 78.2792085144189 0
petmap1 HanXRQChr05_187643953 A05 169980392 P05 78.2792085144189 0
petmap1 HanXRQChr05_188717200 A05 167038718 P05 78.2792085144189 0
petmap1 HanXRQChr05_189531116 A05 164424870 P05 78.2792085144189 0
petmap1 HanXRQChr05_189531166 A05 164424920 P05 78.2792085144189 0
petmap1 HanXRQChr05_189848368 A05 164928765 P05 78.2792085144189 0
petmap1 HanXRQChr05_190875666 A05 166092417 P05 78.2792085144189 0
petmap1 HanXRQChr05_190875693 A05 166092444 P05 78.2792085144189 0
petmap1 HanXRQChr05_192225118 A05 168449891 P05 78.2792085144189 0
petmap1 HanXRQChr05_192225580 A05 168449429 P05 78.2792085144189 0
petmap1 HanXRQChr05_192225772 A05 168449237 P05 78.2792085144189 0
petmap1 HanXRQChr05_184249193 A05 157863327 P05 69.374485774569 0
petmap1 HanXRQChr05_197054421 A05 159901513 P05 69.374485774569 0
petmap1 HanXRQChr05_199618083 A05 156760596 P05 69.374485774569 1
petmap1 HanXRQChr05_199618087 A05 156760600 P05 69.374485774569 1
petmap1 HanXRQChr05_197054446 A05 159901414 P05 69.374485774569 0
petmap1 HanXRQChr05_184249212 A05 157863346 P05 69.374485774569 0
petmap1 HanXRQChr05_184249221 A05 157863355 P05 69.374485774569 0
petmap1 HanXRQChr05_187591982 A05 170094820 P05 74.6940511160876 0
petmap1 HanXRQChr05_187592024 A05 170094778 P05 74.6940511160876 0
petmap1 HanXRQChr05_187592045 A05 170094757 P05 74.6940511160876 0
petmap1 HanXRQChr05_187592013 A05 170094789 P05 76.4815669683764 0
petmap1 HanXRQChr05_188717167 A05 167038751 P05 78.2792085144189 0
petmap1 HanXRQChr05_189531155 A05 164424909 P05 78.2792085144189 0
petmap1 HanXRQChr05_189531259 A05 164425013 P05 78.2792085144189 0
petmap1 HanXRQChr05_189531277 A05 164425031 P05 78.2792085144189 0
petmap1 HanXRQChr05_189848402 A05 164928799 P05 78.2792085144189 0
petmap1 HanXRQChr05_189848404 A05 164928801 P05 78.2792085144189 0
petmap1 HanXRQChr05_192224158 A05 168450862 P05 78.2792085144189 0
petmap1 HanXRQChr05_192224210 A05 168450810 P05 78.2792085144189 0
petmap1 HanXRQChr05_192695475 A05 166021728 P05 78.2792085144189 0
petmap1 HanXRQChr05_192810845 A05 154759406 P05 62.9720410610921 1
petmap1 HanXRQChr05_192810885 A05 154759446 P05 62.9720410610921 1
petmap1 HanXRQChr05_192810896 A05 154759457 P05 62.9720410610921 1
petmap1 HanXRQChr05_192810942 A05 154759503 P05 62.9720410610921 1
petmap1 HanXRQChr05_192810945 A05 154759506 P05 62.9720410610921 1
petmap1 HanXRQChr05_197054115 A05 159901817 P05 69.374485774569 0
petmap1 HanXRQChr05_199317263 A05 156436372 P05 64.1045893078763 0
petmap1 HanXRQChr05_200331032 A05 162848042 P05 72.0326590485734 0
petmap1 HanXRQChr05_200331035 A05 162848039 P05 72.0326590485734 0
petmap1 HanXRQChr05_204676698 A05 177593434 P05 83.595187996356 0
petmap1 HanXRQChr05_205325125 A05 178477769 P05 82.7096363689265 0
petmap1 HanXRQChr05_205325127 A05 178477767 P05 83.595187996356 0
petmap1 HanXRQChr05_205539809 A05 178151400 P05 83.595187996356 0
petmap1 HanXRQChr05_205542299 A05 178148910 P05 83.595187996356 0
petmap1 HanXRQChr05_205540306 A05 178150903 P05 83.595187996356 0
petmap1 HanXRQChr05_206937871 A05 179709334 P05 81.8235893160482 0
petmap1 HanXRQChr05_206937897 A05 179709308 P05 81.8235893160482 0
petmap1 HanXRQChr05_206937912 A05 179709293 P05 81.8235893160482 0
petmap1 HanXRQChr05_208123989 A05 180867813 P05 96.3023039288491 0
petmap1 HanXRQChr05_208533336 A05 181022864 P05 96.3023039288491 1
petmap1 HanXRQChr05_208795834 A05 181631359 P05 92.6685146458202 1
petmap1 HanXRQChr05_208795865 A05 181631328 P05 92.6685146458202 1
petmap1 HanXRQChr05_208795927 A05 181631266 P05 92.6685146458202 1
petmap1 HanXRQChr05_208795967 A05 181631226 P05 92.6685146458202 1
petmap1 HanXRQChr05_208804520 A05 181622672 P05 92.6685146458202 1
petmap1 HanXRQChr05_208804527 A05 181622665 P05 92.6685146458202 1
petmap1 HanXRQChr05_208804536 A05 181622656 P05 92.6685146458202 1
petmap1 HanXRQChr05_211610556 A05 182658552 P05 92.6685146458202 0
petmap1 HanXRQChr05_209052836 A05 181264317 P05 95.323955295376 1
petmap1 HanXRQChr05_209053050 A05 181264103 P05 95.323955295376 1
petmap1 HanXRQChr05_209220090 A05 181077983 P05 96.3023039288491 1
petmap1 HanXRQChr05_211610682 A05 182658414 P05 92.6685146458202 0
petmap1 HanXRQChr05_212264348 A05 182887245 P05 92.6685146458202 0
petmap1 HanXRQChr05_214600926 A05 184642068 P05 92.6685146458202 0
petmap1 HanXRQChr05_208804524 A05 181622668 P05 92.6685146458202 1
petmap1 HanXRQChr05_214472245 A05 184780516 P05 92.6685146458202 0
petmap1 HanXRQChr05_215718922 A05 185482650 P05 84.5686821566054 0
petmap1 HanXRQChr05_215718966 A05 185482606 P05 85.5468416921869 0
petmap1 HanXRQChr05_215718978 A05 185482594 P05 85.5468416921869 0
petmap1 HanXRQChr05_216256953 A05 185706105 P05 84.5686821566054 0
petmap1 HanXRQChr05_216256959 A05 185706099 P05 84.5686821566054 0
petmap1 HanXRQChr05_216256971 A05 185706087 P05 84.5686821566054 0
petmap1 HanXRQChr05_205325151 A05 178477743 P05 82.7096363689265 0
petmap2 HanXRQChr02_169026075 A05 146128547 N05 76.1207759406547 1
petmap2 HanXRQChr05_168824783 A05 145185354 N05 77.9763672202266 1
petmap2 HanXRQChr05_168824553 A05 145185124 N05 77.9763672202266 1
petmap2 HanXRQChr13_95001811 A05 144476935 N05 79.9114244550197 1
petmap2 HanXRQChr05_167299105 A05 143577136 N05 81.3126526423606 1
petmap2 HanXRQChr05_166743102 A05 144175235 N05 82.9236247759446 1
petmap2 HanXRQChr05_166743154 A05 144175183 N05 82.9236247759446 1
petmap2 HanXRQChr05_167668915 A05 143128616 N05 84.5872034287739 1
petmap2 HanXRQChr05_165567442 A05 140939671 N05 86.5093647475564 1
petmap2 HanXRQChr05_165567600 A05 140939829 N05 86.5093647475564 1
petmap2 HanXRQChr05_166743098 A05 144175239 N05 88.4264809176114 1
petmap2 HanXRQChr05_205325146 A05 178477748 N05 100.349700776935 0
petmap2 HanXRQChr05_189848545 A05 164928938 N05 101.637225222174 0
petmap2 HanXRQChr05_172038690 A05 150300256 N05 103.195436511392 1
petmap2 HanXRQChr05_197628327 A05 174823179 N05 103.195436511392 0
petmap2 HanXRQChr05_194238127 A05 177416244 N05 105.187624599407 0
petmap2 HanXRQChr05_195370467 A05 175360445 N05 106.142041638274 0
petmap2 HanXRQChr05_177561734 A05 172223585 N05 106.142041638274 0
petmap2 HanXRQChr05_180383924 A05 158366460 N05 106.142041638274 0
petmap2 HanXRQChr05_172038543 A05 150300113 N05 106.142041638274 1
petmap2 HanXRQChr05_198487626 A05 173355378 N05 106.142041638274 0
petmap2 HanXRQChr13_161719503 A05 147662229 N05 106.142041638274 1
petmap2 HanXRQChr05_169588006 A05 152570388 N05 106.142041638274 1
petmap2 HanXRQChr05_172255513 A05 150577311 N05 106.677128432985 1
petmap2 HanXRQChr05_169171187 A05 153100054 N05 106.677128432985 1
petmap2 HanXRQChr05_159045726 A05 153287401 N05 107.73886527103 1
petmap2 HanXRQChr05_197454412 A05 159055035 N05 107.978596037721 0
petmap2 HanXRQChr05_159045857 A05 153287274 N05 107.978596037721 1
petmap2 HanXRQChr05_214480135 A05 184772502 N05 108.519140663346 0
petmap2 HanXRQChr05_197454411 A05 159055036 N05 112.897366781948 0
petmap2 HanXRQChr05_207284649 A05 180285971 N05 115.973163919097 1
petmap2 HanXRQChr05_207284714 A05 180285906 N05 115.973163919097 1
petmap2 HanXRQChr05_207453729 A05 180120111 N05 118.623643735521 1
petmap2 HanXRQChr05_217733929 A05 186541018 N05 120.230725233464 1
petmap2 HanXRQChr05_217724559 A05 186532069 N05 120.230725233464 1
petmap2 HanXRQChr05_217343014 A05 186075781 N05 120.230725233464 1
petmap2 HanXRQChr05_217434209 A05 186193168 N05 120.230725233464 1
petmap2 HanXRQChr05_208533159 A05 181023041 N05 122.895491262389 1
petmap2 HanXRQChr05_208533219 A05 181022981 N05 122.895491262389 1
petmap2 HanXRQChr05_208123946 A05 180867856 N05 124.485440985263 0
petmap2 HanXRQChr05_208123893 A05 180867908 N05 124.485440985263 0
petmap2 HanXRQChr05_208123999 A05 180867803 N05 124.485440985263 0
petmap2 HanXRQChr05_208123952 A05 180867850 N05 125.988880300607 0
petmap2 HanXRQChr05_199296698 A05 156348485 N05 125.988880300607 0
petmap2 HanXRQChr08_103635964 A05 158601677 N05 125.988880300607 0
petmap2 HanXRQChr05_167298993 A05 143577248 N05 82.9236247759446 1
petmap2 HanXRQChr05_165567578 A05 140939807 N05 86.5093647475564 1
petmap2 HanXRQChr05_169588021 A05 152570373 N05 106.142041638274 1
petmap2 HanXRQChr05_208259522 A05 180748083 N05 120.230725233464 0
petmap2 HanXRQChr05_217165371 A05 185900590 N05 120.230725233464 1
petmap2 HanXRQChr05_217710584 A05 186517555 N05 120.230725233464 1
petmap2 HanXRQChr05_217165452 A05 185900671 N05 120.230725233464 1
petmap2 HanXRQChr05_165567683 A05 140939912 N05 86.5093647475564 1
petmap2 HanXRQChr05_207284782 A05 180285838 N05 120.230725233464 1
petmap2 HanXRQChr05_207284785 A05 180285835 N05 120.230725233464 1
petmap2 HanXRQChr05_207284796 A05 180285824 N05 120.230725233464 1
petmap2 HanXRQChr05_207453457 A05 180120383 N05 120.230725233464 1
petmap2 HanXRQChr05_207453460 A05 180120380 N05 120.230725233464 1
petmap2 HanXRQChr05_207453789 A05 180120051 N05 120.230725233464 1
petmap2 HanXRQChr05_207453801 A05 180120039 N05 120.230725233464 1
petmap2 HanXRQChr05_208259516 A05 180748089 N05 120.230725233464 0
petmap2 HanXRQChr05_217710537 A05 186517508 N05 120.230725233464 1
petmap2 HanXRQChr05_217733863 A05 186540931 N05 120.230725233464 1
petmap2 HanXRQChr05_217733883 A05 186540972 N05 120.230725233464 1
petmap2 HanXRQChr05_217733918 A05 186541007 N05 120.230725233464 1
petmap2 HanXRQChr05_217733923 A05 186541012 N05 120.230725233464 1
petmap2 HanXRQChr05_217733926 A05 186541015 N05 120.230725233464 1
petmap2 HanXRQChr05_217742556 A05 186549600 N05 120.230725233464 1
petmap2 HanXRQChr05_217742653 A05 186549697 N05 120.230725233464 1
petmap2 HanXRQChr05_217733919 A05 186541008 N05 120.230725233464 1
petmap2 HanXRQChr05_217733920 A05 186541009 N05 120.230725233464 1
petmap2 HanXRQChr05_217733921 A05 186541010 N05 120.230725233464 1
petmap2 HanXRQChr05_169588162 A05 152570232 N05 106.142041638274 1
petmap2 HanXRQChr05_169588171 A05 152570223 N05 106.142041638274 1
petmap2 HanXRQChr05_171404286 A05 152004153 N05 106.142041638274 1
petmap2 HanXRQChr05_172038568 A05 150300138 N05 106.142041638274 1
petmap2 HanXRQChr05_172038572 A05 150300142 N05 106.142041638274 1
petmap2 HanXRQChr05_172038608 A05 150300178 N05 106.142041638274 1
petmap2 HanXRQChr05_172038728 A05 150300294 N05 106.142041638274 1
petmap2 HanXRQChr05_172038750 A05 150300316 N05 106.142041638274 1
petmap2 HanXRQChr05_172038757 A05 150300323 N05 106.142041638274 1
petmap2 HanXRQChr05_180383919 A05 158366456 N05 106.142041638274 0
petmap2 HanXRQChr05_180383921 A05 158366458 N05 106.142041638274 0
petmap2 HanXRQChr05_180384169 A05 158371113 N05 106.142041638274 0
petmap2 HanXRQChr05_184921878 A05 173148143 N05 106.142041638274 0
petmap2 HanXRQChr05_184921900 A05 173148121 N05 106.142041638274 0
petmap2 HanXRQChr05_188278787 A05 163556669 N05 106.142041638274 0
petmap2 HanXRQChr05_188717062 A05 167038856 N05 106.142041638274 0
petmap2 HanXRQChr05_189848401 A05 164928798 N05 106.142041638274 0
petmap2 HanXRQChr05_189848402 A05 164928799 N05 106.142041638274 0
petmap2 HanXRQChr05_192225076 A05 168449933 N05 106.142041638274 0
petmap2 HanXRQChr05_192225115 A05 168449894 N05 106.142041638274 0
petmap2 HanXRQChr05_192225127 A05 168449882 N05 106.142041638274 0
petmap2 HanXRQChr05_192695475 A05 166021728 N05 106.142041638274 0
petmap2 HanXRQChr05_192810750 A05 154759311 N05 106.142041638274 1
petmap2 HanXRQChr05_192810753 A05 154759314 N05 106.142041638274 1
petmap2 HanXRQChr05_194238169 A05 177416286 N05 106.142041638274 0
petmap2 HanXRQChr05_195370336 A05 175360576 N05 106.142041638274 0
petmap2 HanXRQChr05_195370443 A05 175360469 N05 106.142041638274 0
petmap2 HanXRQChr05_197359559 A05 159263314 N05 106.142041638274 0
petmap2 HanXRQChr05_197364391 A05 159258499 N05 106.142041638274 0
petmap2 HanXRQChr05_197364400 A05 159258490 N05 106.142041638274 0
petmap2 HanXRQChr05_197364454 A05 159258436 N05 106.142041638274 0
petmap2 HanXRQChr05_197364486 A05 159258404 N05 106.142041638274 0
petmap2 HanXRQChr05_197454430 A05 159055020 N05 106.142041638274 0
petmap2 HanXRQChr05_197454467 A05 159054983 N05 106.142041638274 0
petmap2 HanXRQChr05_197628375 A05 174823131 N05 106.142041638274 0
petmap2 HanXRQChr05_200462822 A05 162505189 N05 106.142041638274 0
petmap2 HanXRQChr05_204484770 A05 177974735 N05 106.142041638274 0
petmap2 HanXRQChr05_204676567 A05 177593303 N05 106.142041638274 0
petmap2 HanXRQChr05_205267616 A05 178520598 N05 106.142041638274 0
petmap2 HanXRQChr05_205539165 A05 178152044 N05 106.142041638274 0
petmap2 HanXRQChr05_212230198 A05 182924160 N05 106.142041638274 0
petmap2 HanXRQChr05_212230226 A05 182924132 N05 106.142041638274 0
petmap2 HanXRQChr05_214601405 A05 184641589 N05 106.142041638274 0
petmap2 HanXRQChr05_214601559 A05 184641435 N05 106.142041638274 0
petmap2 HanXRQChr05_216256984 A05 185706074 N05 106.142041638274 0
petmap2 HanXRQChr05_197454431 A05 159055019 N05 106.142041638274 0
petmap2 HanXRQChr05_199310239 A05 156382416 N05 106.142041638274 0
petmap2 HanXRQChr05_169588138 A05 152570256 N05 106.142041638274 1
petmap2 HanXRQChr05_171404145 A05 152004011 N05 106.142041638274 1
petmap2 HanXRQChr05_171404152 A05 152004018 N05 106.142041638274 1
petmap2 HanXRQChr05_171404173 A05 152004039 N05 106.142041638274 1
petmap2 HanXRQChr05_171404177 A05 152004043 N05 106.142041638274 1
petmap2 HanXRQChr05_171404196 A05 152004062 N05 106.142041638274 1
petmap2 HanXRQChr05_171404262 A05 152004128 N05 106.142041638274 1
petmap2 HanXRQChr05_182713348 A05 169945202 N05 106.142041638274 0
petmap2 HanXRQChr05_182723419 A05 169938570 N05 106.142041638274 0
petmap2 HanXRQChr05_182723422 A05 169938567 N05 106.142041638274 0
petmap2 HanXRQChr05_182723432 A05 169938557 N05 106.142041638274 0
petmap2 HanXRQChr05_183800425 A05 167510669 N05 106.142041638274 0
petmap2 HanXRQChr05_184912051 A05 173159013 N05 106.142041638274 0
petmap2 HanXRQChr05_184912094 A05 173158970 N05 106.142041638274 0
petmap2 HanXRQChr05_185301934 A05 166455962 N05 106.142041638274 0
petmap2 HanXRQChr05_187592013 A05 170094789 N05 106.142041638274 0
petmap2 HanXRQChr05_187643989 A05 169980356 N05 106.142041638274 0
petmap2 HanXRQChr05_188717206 A05 167038712 N05 106.142041638274 0
petmap2 HanXRQChr05_190875526 A05 166092280 N05 106.142041638274 0
petmap2 HanXRQChr05_190875709 A05 166092460 N05 106.142041638274 0
petmap2 HanXRQChr05_190875714 A05 166092465 N05 106.142041638274 0
petmap2 HanXRQChr05_190875726 A05 166092477 N05 106.142041638274 0
petmap2 HanXRQChr05_192225580 A05 168449429 N05 106.142041638274 0
petmap2 HanXRQChr05_192225766 A05 168449243 N05 106.142041638274 0
petmap2 HanXRQChr05_192810720 A05 154759281 N05 106.142041638274 1
petmap2 HanXRQChr05_192810734 A05 154759295 N05 106.142041638274 1
petmap2 HanXRQChr05_192810876 A05 154759437 N05 106.142041638274 1
petmap2 HanXRQChr05_192810885 A05 154759446 N05 106.142041638274 1
petmap2 HanXRQChr05_192810894 A05 154759455 N05 106.142041638274 1
petmap2 HanXRQChr05_194238147 A05 177416264 N05 106.142041638274 0
petmap2 HanXRQChr05_194238155 A05 177416272 N05 106.142041638274 0
petmap2 HanXRQChr05_194238160 A05 177416277 N05 106.142041638274 0
petmap2 HanXRQChr05_195370324 A05 175360588 N05 106.142041638274 0
petmap2 HanXRQChr05_195370419 A05 175360493 N05 106.142041638274 0
petmap2 HanXRQChr05_195370428 A05 175360484 N05 106.142041638274 0
petmap2 HanXRQChr05_195370442 A05 175360470 N05 106.142041638274 0
petmap2 HanXRQChr05_197359529 A05 159263344 N05 106.142041638274 0
petmap2 HanXRQChr05_199229986 A05 156273259 N05 106.142041638274 0
petmap2 HanXRQChr05_199230010 A05 156273283 N05 106.142041638274 0
petmap2 HanXRQChr05_199310241 A05 156382418 N05 106.142041638274 0
petmap2 HanXRQChr05_199310245 A05 156382422 N05 106.142041638274 0
petmap2 HanXRQChr05_199310257 A05 156382434 N05 106.142041638274 0
