map marker HA412_chr HA412_pos other_map_chr other_map_pos haploblock
petmap1 HanXRQChr11_32798542 A11 26524056 P11 28.5036831930419 0
petmap1 HanXRQChr11_32875364 A11 26447020 P11 28.5036831930419 0
petmap1 HanXRQChr11_32974775 A11 26329150 P11 28.5036831930419 0
petmap1 HanXRQChr11_32974552 A11 26329373 P11 28.5036831930419 0
petmap1 HanXRQChr11_32875396 A11 26446988 P11 28.5036831930419 0
petmap1 HanXRQChr03_123616456 A11 23726890 P11 26.6305787055438 0
petmap1 HanXRQChr03_123973877 A11 24038416 P11 26.6305787055438 0
petmap1 HanXRQChr11_48527439 A11 19849324 P11 24.814248332093 0
petmap1 HanXRQChr11_48527473 A11 19849290 P11 24.814248332093 0
petmap1 HanXRQChr11_38715423 A11 16733528 P11 21.255495912672 0
petmap1 HanXRQChr11_38715593 A11 16733358 P11 20.353939519351 0
petmap1 HanXRQChr11_38715516 A11 16733435 P11 18.925165269287 0
petmap1 HanXRQChr11_38715510 A11 16733441 P11 18.925165269287 0
petmap1 HanXRQChr11_38715495 A11 16733456 P11 18.925165269287 0
petmap1 HanXRQChr11_38449611 A11 15244177 P11 15.173296753205 0
petmap1 HanXRQChr09_203129957 A11 8804228 P11 15.173296753205 0
petmap1 HanXRQChr11_38449418 A11 15243984 P11 15.173296753205 0
petmap1 HanXRQChr11_25705521 A11 11700455 P11 15.173296753205 0
petmap1 HanXRQChr11_38715429 A11 16733522 P11 15.173296753205 0
petmap1 HanXRQChr11_40124579 A11 16605783 P11 15.173296753205 0
petmap1 HanXRQChr02_45921521 A11 12171086 P11 12.553740169692 0
petmap1 HanXRQChr02_45921459 A11 12171148 P11 12.553740169692 0
petmap1 HanXRQChr11_25045495 A11 10500334 P11 11.22841401761 0
petmap1 HanXRQChr11_24977134 A11 10437649 P11 11.22841401761 0
petmap1 HanXRQChr11_24977001 A11 10437519 P11 11.22841401761 0
petmap1 HanXRQChr11_25045417 A11 10500256 P11 11.22841401761 0
petmap1 HanXRQChr11_25045381 A11 10500220 P11 11.22841401761 0
petmap1 HanXRQChr11_24977105 A11 10437620 P11 9.874541588789 0
petmap1 HanXRQChr11_20274089 A11 8574586 P11 7.61908046857999 0
petmap1 HanXRQChr11_20274017 A11 8574658 P11 7.61908046857999 0
petmap1 HanXRQChr11_17078641 A11 7167453 P11 4.038901326405 0
petmap1 HanXRQChr11_17079139 A11 7166955 P11 4.038901326405 0
petmap1 HanXRQChr11_6128726 A11 2516228 P11 1.881562621585 1
petmap1 HanXRQChr11_5794609 A11 3052909 P11 1.881562621585 1
petmap1 HanXRQChr11_8739849 A11 4978995 P11 1.881562621585 0
petmap1 HanXRQChr11_8933739 A11 4714586 P11 1.881562621585 0
petmap1 HanXRQChr11_8934000 A11 4714325 P11 1.881562621585 0
petmap1 HanXRQChr11_7294630 A11 4283652 P11 0 0
petmap1 HanXRQChr04_154028482 A11 67348304 P11 49.3587809736325 1
petmap1 HanXRQChr16_83862787 A11 60627950 P11 45.8293768394281 0
petmap1 HanXRQChr11_84359275 A11 56267531 P11 41.3259584170772 0
petmap1 HanXRQChr11_64795003 A11 41206271 P11 39.8149585773587 0
petmap1 HanXRQChr11_72138616 A11 44176063 P11 38.0329501487377 0
petmap1 HanXRQChr11_6848962 A11 50008749 P11 37.1439968880958 0
petmap1 HanXRQChr11_76972180 A11 50271116 P11 36.2589452201902 0
petmap1 HanXRQChr11_58981211 A11 33192012 P11 32.714039880118 0
petmap1 HanXRQChr11_78351733 A11 52243589 P11 32.714039880118 0
petmap1 HanXRQChr11_46106534 A11 27829957 P11 29.4996753577361 0
petmap1 HanXRQChr03_123616384 A11 23726818 P11 26.6305787055438 0
petmap1 HanXRQChr11_48527209 A11 19849553 P11 24.814248332093 0
petmap1 HanXRQChr11_40124581 A11 16605785 P11 15.173296753205 0
petmap1 HanXRQChr01_124776377 A11 58221289 P11 41.3259584170772 0
petmap1 HanXRQChr05_212937211 A11 36717002 P11 41.3259584170772 0
petmap1 HanXRQChr05_212937239 A11 36717030 P11 41.3259584170772 0
petmap1 HanXRQChr05_212937247 A11 36717038 P11 41.3259584170772 0
petmap1 HanXRQChr05_212937268 A11 36717059 P11 41.3259584170772 0
petmap1 HanXRQChr05_212937291 A11 36717082 P11 41.3259584170772 0
petmap1 HanXRQChr11_88373324 A11 57052300 P11 41.3259584170772 0
petmap1 HanXRQChr17_52806559 A11 55689337 P11 41.3259584170772 0
petmap1 HanXRQChr17_52806592 A11 55689304 P11 41.3259584170772 0
petmap1 HanXRQChr17_52806601 A11 55689295 P11 41.3259584170772 0
petmap1 HanXRQChr17_52806613 A11 55689283 P11 41.3259584170772 0
petmap1 HanXRQChr01_124776392 A11 58221274 P11 41.9660955929726 0
petmap1 HanXRQChr01_124776572 A11 58221094 P11 45.8293768394281 0
petmap1 HanXRQChr02_45921462 A11 12171145 P11 12.553740169692 0
petmap1 HanXRQChr02_45921469 A11 12171138 P11 12.553740169692 0
petmap1 HanXRQChr03_123616471 A11 23726905 P11 26.6305787055438 0
petmap1 HanXRQChr03_123616404 A11 23726838 P11 26.6305787055438 0
petmap1 HanXRQChr03_123962107 A11 24026972 P11 24.814248332093 0
petmap1 HanXRQChr03_123973688 A11 24038227 P11 24.814248332093 0
petmap1 HanXRQChr11_48527222 A11 19849540 P11 24.814248332093 0
petmap1 HanXRQChr11_48527469 A11 19849294 P11 24.814248332093 0
petmap1 HanXRQChr11_48527470 A11 19849293 P11 24.814248332093 0
petmap1 HanXRQChr11_48527476 A11 19849287 P11 24.814248332093 0
petmap1 HanXRQChr03_123973634 A11 24038173 P11 26.6305787055438 0
petmap1 HanXRQChr03_123973895 A11 24038434 P11 26.6305787055438 0
petmap1 HanXRQChr11_6848905 A11 50008692 P11 37.1439968880958 0
petmap1 HanXRQChr11_6848914 A11 50008701 P11 37.1439968880958 0
petmap1 HanXRQChr11_75368716 A11 49785787 P11 37.1439968880958 0
petmap1 HanXRQChr11_75369080 A11 49786151 P11 37.1439968880958 0
petmap1 HanXRQChr04_154027329 A11 67349457 P11 49.3587809736325 1
petmap1 HanXRQChr04_154028504 A11 67348282 P11 49.3587809736325 1
petmap1 HanXRQChr04_154028820 A11 67347966 P11 49.3587809736325 1
petmap1 HanXRQChr04_154028833 A11 67347953 P11 49.3587809736325 1
petmap1 HanXRQChr09_203129951 A11 8804234 P11 15.173296753205 0
petmap1 HanXRQChr09_203129963 A11 8804222 P11 15.173296753205 0
petmap1 HanXRQChr09_203129976 A11 8804209 P11 15.173296753205 0
petmap1 HanXRQChr09_209174373 A11 80017654 P11 64.6954249799022 1
petmap1 HanXRQChr11_20101136 A11 8797840 P11 11.22841401761 0
petmap1 HanXRQChr11_22468062 A11 9282818 P11 11.22841401761 0
petmap1 HanXRQChr11_24757359 A11 10120546 P11 11.22841401761 0
petmap1 HanXRQChr11_24837440 A11 10204796 P11 11.22841401761 0
petmap1 HanXRQChr11_24837725 A11 10205081 P11 11.22841401761 0
petmap1 HanXRQChr11_24837730 A11 10205086 P11 11.22841401761 0
petmap1 HanXRQChr11_24837779 A11 10205135 P11 11.22841401761 0
petmap1 HanXRQChr11_24837780 A11 10205136 P11 11.22841401761 0
petmap1 HanXRQChr11_25621588 A11 11615900 P11 11.22841401761 0
petmap1 HanXRQChr11_35436499 A11 14799963 P11 11.22841401761 0
petmap1 HanXRQChr11_3070590 A11 2144713 P11 1.881562621585 1
petmap1 HanXRQChr11_8739885 A11 4978959 P11 1.881562621585 0
petmap1 HanXRQChr11_5794632 A11 3052932 P11 1.881562621585 1
petmap1 HanXRQChr11_5794658 A11 3052958 P11 1.881562621585 1
petmap1 HanXRQChr11_6128728 A11 2516226 P11 1.881562621585 1
petmap1 HanXRQChr11_6128740 A11 2516214 P11 1.881562621585 1
petmap1 HanXRQChr11_6128745 A11 2516209 P11 1.881562621585 1
petmap1 HanXRQChr11_6128760 A11 2516194 P11 1.881562621585 1
petmap1 HanXRQChr11_6849007 A11 50008794 P11 37.1439968880958 0
petmap1 HanXRQChr11_75369076 A11 49786147 P11 37.1439968880958 0
petmap1 HanXRQChr11_75682868 A11 49083413 P11 37.1439968880958 0
petmap1 HanXRQChr11_75831450 A11 49461288 P11 37.1439968880958 0
petmap1 HanXRQChr11_75831492 A11 49461330 P11 37.1439968880958 0
petmap1 HanXRQChr11_75831534 A11 49461372 P11 37.1439968880958 0
petmap1 HanXRQChr11_75831717 A11 49461555 P11 37.1439968880958 0
petmap1 HanXRQChr11_7294639 A11 4283643 P11 0 0
petmap1 HanXRQChr11_17079141 A11 7166953 P11 4.038901326405 0
petmap1 HanXRQChr11_17580715 A11 6954382 P11 4.038901326405 0
petmap1 HanXRQChr11_17580766 A11 6954433 P11 4.038901326405 0
petmap1 HanXRQChr11_17580776 A11 6954443 P11 4.038901326405 0
petmap1 HanXRQChr11_17580781 A11 6954448 P11 4.038901326405 0
petmap1 HanXRQChr11_21151008 A11 7460335 P11 4.038901326405 0
petmap1 HanXRQChr11_21151092 A11 7460251 P11 4.038901326405 0
petmap1 HanXRQChr11_17580804 A11 6954471 P11 4.038901326405 0
petmap1 HanXRQChr11_20242801 A11 8605189 P11 11.22841401761 0
petmap1 HanXRQChr11_20242807 A11 8605183 P11 11.22841401761 0
petmap1 HanXRQChr11_20242810 A11 8605180 P11 11.22841401761 0
petmap1 HanXRQChr11_22734048 A11 9551925 P11 11.22841401761 0
petmap1 HanXRQChr11_24750389 A11 10105943 P11 11.22841401761 0
petmap1 HanXRQChr11_24750425 A11 10105979 P11 11.22841401761 0
petmap1 HanXRQChr11_25045465 A11 10500304 P11 11.22841401761 0
petmap1 HanXRQChr11_25181180 A11 10631590 P11 11.22841401761 0
petmap1 HanXRQChr09_203129938 A11 8804247 P11 11.22841401761 0
petmap1 HanXRQChr11_20274106 A11 8574569 P11 7.61908046857999 0
petmap1 HanXRQChr11_20274136 A11 8574539 P11 7.61908046857999 0
petmap1 HanXRQChr11_25045498 A11 10500337 P11 11.22841401761 0
petmap1 HanXRQChr11_32798553 A11 26524045 P11 28.5036831930419 0
petmap1 HanXRQChr11_32875306 A11 26447078 P11 28.5036831930419 0
petmap1 HanXRQChr11_32972601 A11 26331763 P11 28.5036831930419 0
petmap1 HanXRQChr11_32974606 A11 26329319 P11 28.5036831930419 0
petmap1 HanXRQChr11_32974610 A11 26329315 P11 28.5036831930419 0
petmap1 HanXRQChr11_32974643 A11 26329282 P11 28.5036831930419 0
petmap1 HanXRQChr11_32974708 A11 26329217 P11 28.5036831930419 0
petmap1 HanXRQChr11_32974748 A11 26329177 P11 28.5036831930419 0
petmap1 HanXRQChr11_32974799 A11 26329126 P11 28.5036831930419 0
petmap1 HanXRQChr11_32974800 A11 26329125 P11 28.5036831930419 0
petmap1 HanXRQChr11_32974900 A11 26329025 P11 28.5036831930419 0
petmap1 HanXRQChr11_32875367 A11 26447017 P11 28.5036831930419 0
petmap1 HanXRQChr11_32875377 A11 26447007 P11 28.5036831930419 0
petmap1 HanXRQChr11_32875384 A11 26447000 P11 28.5036831930419 0
petmap1 HanXRQChr11_55435588 A11 30456338 P11 28.5036831930419 0
petmap1 HanXRQChr11_55435602 A11 30456324 P11 28.5036831930419 0
petmap1 HanXRQChr11_55435607 A11 30456319 P11 28.5036831930419 0
petmap1 HanXRQChr11_55435629 A11 30456297 P11 28.5036831930419 0
petmap1 HanXRQChr11_55435941 A11 30455985 P11 28.5036831930419 0
petmap1 HanXRQChr11_55436004 A11 30455922 P11 28.5036831930419 0
petmap1 HanXRQChr11_32974555 A11 26329370 P11 28.5036831930419 0
petmap1 HanXRQChr11_32974568 A11 26329357 P11 28.5036831930419 0
petmap1 HanXRQChr11_32974779 A11 26329146 P11 28.5036831930419 0
petmap1 HanXRQChr11_38449453 A11 15244019 P11 15.173296753205 0
petmap1 HanXRQChr11_40124543 A11 16605747 P11 15.173296753205 0
petmap1 HanXRQChr11_38715504 A11 16733447 P11 18.925165269287 0
petmap1 HanXRQChr11_40124587 A11 16605791 P11 15.173296753205 0
petmap1 HanXRQChr11_40124607 A11 16605811 P11 15.173296753205 0
petmap1 HanXRQChr11_49872519 A11 45575540 P11 38.0329501487377 0
petmap1 HanXRQChr11_72138808 A11 44175871 P11 38.0329501487377 0
petmap1 HanXRQChr11_72138837 A11 44175842 P11 38.0329501487377 0
petmap1 HanXRQChr11_72138843 A11 44175836 P11 38.0329501487377 0
petmap1 HanXRQChr11_72339954 A11 45728990 P11 38.0329501487377 0
petmap1 HanXRQChr11_53239810 A11 28512331 P11 29.4996753577361 0
petmap1 HanXRQChr11_57090243 A11 32543457 P11 29.4996753577361 0
petmap1 HanXRQChr11_57090558 A11 32543142 P11 29.4996753577361 0
petmap1 HanXRQChr11_61586367 A11 28900784 P11 29.4996753577361 0
petmap1 HanXRQChr11_61586394 A11 28900811 P11 29.4996753577361 0
petmap1 HanXRQChr11_61586396 A11 28900813 P11 29.4996753577361 0
petmap1 HanXRQChr11_78970097 A11 51096331 P11 29.4996753577361 0
petmap1 HanXRQChr11_58946770 A11 33251710 P11 32.714039880118 0
petmap1 HanXRQChr11_78270676 A11 52107192 P11 32.714039880118 0
petmap1 HanXRQChr11_78270728 A11 52107244 P11 32.714039880118 0
petmap1 HanXRQChr11_78690164 A11 52301746 P11 32.714039880118 0
petmap1 HanXRQChr11_78690542 A11 52301368 P11 32.714039880118 0
petmap1 HanXRQChr11_64794966 A11 41206234 P11 39.8149585773587 0
petmap1 HanXRQChr15_23920853 A11 39286605 P11 39.8149585773587 0
petmap1 HanXRQChr11_65875668 A11 39705788 P11 39.8149585773587 0
petmap1 HanXRQChr11_71386129 A11 48051597 P11 37.1439968880958 0
petmap1 HanXRQChr11_72338434 A11 45727470 P11 38.0329501487377 0
petmap1 HanXRQChr11_75831706 A11 49461544 P11 37.1439968880958 0
petmap1 HanXRQChr11_76962048 A11 50259832 P11 36.2589452201902 0
petmap1 HanXRQChr11_76962183 A11 50259967 P11 36.2589452201902 0
petmap1 HanXRQChr11_76972175 A11 50271111 P11 36.2589452201902 0
petmap1 HanXRQChr11_76972201 A11 50271137 P11 36.2589452201902 0
petmap1 HanXRQChr11_76962070 A11 50259854 P11 36.2589452201902 0
petmap1 HanXRQChr11_76962071 A11 50259855 P11 36.2589452201902 0
petmap1 HanXRQChr11_76962151 A11 50259935 P11 36.2589452201902 0
petmap1 HanXRQChr11_76971817 A11 50270765 P11 36.2589452201902 0
petmap1 HanXRQChr11_76972205 A11 50271141 P11 36.2589452201902 0
petmap1 HanXRQChr11_76972422 A11 50271358 P11 36.2589452201902 0
petmap1 HanXRQChr11_78970147 A11 51096281 P11 30.539984183449 0
petmap1 HanXRQChr11_78970202 A11 51096226 P11 30.539984183449 0
petmap1 HanXRQChr11_78970207 A11 51096221 P11 30.539984183449 0
petmap1 HanXRQChr11_78970212 A11 51096216 P11 30.539984183449 0
petmap1 HanXRQChr11_78970213 A11 51096215 P11 30.539984183449 0
petmap1 HanXRQChr11_88373265 A11 57052359 P11 41.3259584170772 0
petmap1 HanXRQChr11_84359248 A11 56267558 P11 41.3259584170772 0
petmap1 HanXRQChr11_97330350 A11 63273228 P11 53.8689901394011 0
petmap1 HanXRQChr11_97330392 A11 63273270 P11 53.8689901394011 0
petmap1 HanXRQChr11_100966557 A11 72344860 P11 53.8689901394011 1
petmap1 HanXRQChr16_83833025 A11 60598124 P11 45.8293768394281 0
petmap1 HanXRQChr16_83833034 A11 60598133 P11 45.8293768394281 0
petmap1 HanXRQChr16_83859492 A11 60624592 P11 45.8293768394281 0
petmap1 HanXRQChr16_83859495 A11 60624595 P11 45.8293768394281 0
petmap1 HanXRQChr16_83859498 A11 60624598 P11 45.8293768394281 0
petmap1 HanXRQChr16_83859543 A11 60624643 P11 45.8293768394281 0
petmap1 HanXRQChr16_83862443 A11 60627597 P11 45.8293768394281 0
petmap1 HanXRQChr16_83862428 A11 60627582 P11 45.8293768394281 0
petmap1 HanXRQChr17_46167618 A11 38436889 P11 39.8149585773587 0
petmap1 HanXRQChr17_46167621 A11 38436892 P11 39.8149585773587 0
petmap1 HanXRQChr11_48527450 A11 19849313 P11 24.814248332093 0
petmap1 HanXRQChr11_58948573 A11 33249894 P11 32.714039880118 0
petmap1 HanXRQChr11_58948575 A11 33249892 P11 32.714039880118 0
petmap2 HanXRQChr11_771205 A11 1053685 N11 0 1
petmap2 HanXRQChr11_771489 A11 1053401 N11 0 1
petmap2 HanXRQChr11_5794637 A11 3052937 N11 3.73597973129549 1
petmap2 HanXRQChr11_7294166 A11 4284086 N11 8.50357024054319 0
petmap2 HanXRQChr11_7294136 A11 4284116 N11 8.50357024054319 0
petmap2 HanXRQChr11_8739830 A11 4979014 N11 11.6929351273349 0
petmap2 HanXRQChr11_17264847 A11 6746161 N11 18.2690874288675 0
petmap2 HanXRQChr09_202875744 A11 9205925 N11 18.9029590480494 0
petmap2 HanXRQChr09_202875783 A11 9205886 N11 18.9029590480494 0
petmap2 HanXRQChr11_20274120 A11 8574555 N11 18.9029590480494 0
petmap2 HanXRQChr11_20242711 A11 8605279 N11 18.9029590480494 0
petmap2 HanXRQChr09_203129957 A11 8804228 N11 18.9029590480494 0
petmap2 HanXRQChr09_202875485 A11 9206184 N11 18.9029590480494 0
petmap2 HanXRQChr09_203122521 A11 8812464 N11 18.9029590480494 0
petmap2 HanXRQChr11_20274089 A11 8574586 N11 19.8591751330657 0
petmap2 HanXRQChr11_58980900 A11 33192323 N11 40.3096831503773 0
petmap2 HanXRQChr11_58980921 A11 33192302 N11 40.3096831503773 0
petmap2 HanXRQChr11_56990596 A11 32651581 N11 43.5144783473505 0
petmap2 HanXRQChr11_78351799 A11 52243655 N11 43.5144783473505 0
petmap2 HanXRQChr11_78351628 A11 52243484 N11 43.5144783473505 0
petmap2 HanXRQChr11_78270228 A11 52106744 N11 43.5144783473505 0
petmap2 HanXRQChr11_78351736 A11 52243592 N11 43.5144783473505 0
petmap2 HanXRQChr11_6848962 A11 50008749 N11 45.5157340238729 0
petmap2 HanXRQChr11_86349617 A11 51646298 N11 45.5157340238729 0
petmap2 HanXRQChr11_75682849 A11 49083394 N11 46.5160551482133 0
petmap2 HanXRQChr11_75682771 A11 49083316 N11 46.5160551482133 0
petmap2 HanXRQChr11_75366219 A11 49783284 N11 46.5160551482133 0
petmap2 HanXRQChr11_72338395 A11 45727431 N11 47.621914115537 0
petmap2 HanXRQChr11_49872432 A11 45575453 N11 47.621914115537 0
petmap2 HanXRQChr11_76962250 A11 50260034 N11 47.621914115537 0
petmap2 HanXRQChr11_74970957 A11 43230582 N11 48.7277730828607 0
petmap2 HanXRQChr11_74970931 A11 43230556 N11 48.7277730828607 0
petmap2 HanXRQChr11_67101431 A11 42651795 N11 48.7277730828607 0
petmap2 HanXRQChr11_66108241 A11 41445712 N11 49.7279064482031 0
petmap2 HanXRQChr11_65392284 A11 41667950 N11 49.7279064482031 0
petmap2 HanXRQChr11_60969850 A11 36316355 N11 50.6890917843241 0
petmap2 HanXRQChr11_88063356 A11 57461514 N11 53.6507472050779 0
petmap2 HanXRQChr16_83651134 A11 60415563 N11 53.6507472050779 0
petmap2 HanXRQChr16_83650778 A11 60415207 N11 55.4446517862295 0
petmap2 HanXRQChr11_65875671 A11 39705785 N11 55.4446517862295 0
petmap2 HanXRQChr11_63156037 A11 35069075 N11 55.4446517862295 0
petmap2 HanXRQChr11_60970278 A11 36316783 N11 55.4446517862295 0
petmap2 HanXRQChr04_154033187 A11 67343599 N11 55.4446517862295 1
petmap2 HanXRQChr01_124776326 A11 58221340 N11 55.4446517862295 0
petmap2 HanXRQChr01_124776569 A11 58221097 N11 55.4446517862295 0
petmap2 HanXRQChr11_88373247 A11 57052377 N11 55.9994424770159 0
petmap2 HanXRQChr01_75352080 A11 71690778 N11 57.4180450698157 1
petmap2 HanXRQChr11_106185738 A11 75330532 N11 57.4180450698157 1
petmap2 HanXRQChr09_209114550 A11 79952639 N11 57.4180450698157 1
petmap2 HanXRQChr11_97327891 A11 63270769 N11 57.4180450698157 0
petmap2 HanXRQChr11_97328697 A11 63271575 N11 57.4180450698157 0
petmap2 HanXRQChr11_91332336 A11 54538139 N11 57.4180450698157 0
petmap2 HanXRQChr16_123009932 A11 62452454 N11 58.958776417891 0
petmap2 HanXRQChr11_106185636 A11 75330634 N11 58.958776417891 1
petmap2 HanXRQChr17_52922984 A11 67261981 N11 61.2990078486059 1
petmap2 HanXRQChr17_52922972 A11 67261993 N11 61.2990078486059 1
petmap2 HanXRQChr11_61621646 A11 28932034 N11 43.5144783473505 0
petmap2 HanXRQChr11_78351583 A11 52243439 N11 43.5144783473505 0
petmap2 HanXRQChr11_6848941 A11 50008728 N11 45.5157340238729 0
petmap2 HanXRQChr11_75682860 A11 49083405 N11 46.5160551482133 0
petmap2 HanXRQChr11_74970916 A11 43230541 N11 48.7277730828607 0
petmap2 HanXRQChr11_66108229 A11 41445700 N11 49.7279064482031 0
petmap2 HanXRQChr11_107647021 A11 73487988 N11 55.4446517862295 1
petmap2 HanXRQChr17_52806598 A11 55689298 N11 55.4446517862295 0
petmap2 HanXRQChr07_60559689 A11 65248111 N11 57.4180450698157 0
petmap2 HanXRQChr11_63156212 A11 35068900 N11 55.4446517862295 0
petmap2 HanXRQChr11_17264868 A11 6746182 N11 18.2690874288675 0
petmap2 HanXRQChr11_21151218 A11 7460125 N11 18.2690874288675 0
petmap2 HanXRQChr11_8739891 A11 4978953 N11 11.6929351273349 0
petmap2 HanXRQChr01_75352218 A11 71690916 N11 57.4180450698157 1
petmap2 HanXRQChr01_75352223 A11 71690921 N11 57.4180450698157 1
petmap2 HanXRQChr01_75409153 A11 71753103 N11 57.4180450698157 1
petmap2 HanXRQChr02_114873313 A11 79680414 N11 57.4180450698157 1
petmap2 HanXRQChr04_154025849 A11 67350925 N11 57.4180450698157 1
petmap2 HanXRQChr04_154025876 A11 67350898 N11 57.4180450698157 1
petmap2 HanXRQChr04_154033225 A11 67343561 N11 57.4180450698157 1
petmap2 HanXRQChr04_154033252 A11 67343534 N11 57.4180450698157 1
petmap2 HanXRQChr07_60559980 A11 65248402 N11 57.4180450698157 0
petmap2 HanXRQChr09_209114545 A11 79952634 N11 57.4180450698157 1
petmap2 HanXRQChr09_209114571 A11 79952660 N11 57.4180450698157 1
petmap2 HanXRQChr09_209174144 A11 80017425 N11 57.4180450698157 1
petmap2 HanXRQChr09_209174375 A11 80017656 N11 57.4180450698157 1
petmap2 HanXRQChr09_209174382 A11 80017663 N11 57.4180450698157 1
petmap2 HanXRQChr11_39228345 A11 65405141 N11 57.4180450698157 0
petmap2 HanXRQChr11_39228370 A11 65405116 N11 57.4180450698157 0
petmap2 HanXRQChr11_39228464 A11 65405022 N11 57.4180450698157 0
petmap2 HanXRQChr11_97327892 A11 63270770 N11 57.4180450698157 0
petmap2 HanXRQChr11_97327901 A11 63270779 N11 57.4180450698157 0
petmap2 HanXRQChr11_97327912 A11 63270790 N11 57.4180450698157 0
petmap2 HanXRQChr11_102879359 A11 74783277 N11 57.4180450698157 1
petmap2 HanXRQChr11_104862479 A11 76688961 N11 57.4180450698157 1
petmap2 HanXRQChr11_104862554 A11 76688886 N11 57.4180450698157 1
petmap2 HanXRQChr11_106174297 A11 75341972 N11 57.4180450698157 1
petmap2 HanXRQChr11_106174511 A11 75341758 N11 57.4180450698157 1
petmap2 HanXRQChr17_3369265 A11 70937696 N11 57.4180450698157 1
petmap2 HanXRQChr17_52922990 A11 67261975 N11 57.4180450698157 1
petmap2 HanXRQChr17_52922992 A11 67261973 N11 57.4180450698157 1
petmap2 HanXRQChr17_52923025 A11 67261940 N11 57.4180450698157 1
petmap2 HanXRQChr17_52923027 A11 67261938 N11 57.4180450698157 1
petmap2 HanXRQChr01_75568200 A11 71911084 N11 57.4180450698157 1
petmap2 HanXRQChr04_154025844 A11 67350930 N11 57.4180450698157 1
petmap2 HanXRQChr04_154025879 A11 67350895 N11 57.4180450698157 1
petmap2 HanXRQChr04_154025895 A11 67350879 N11 57.4180450698157 1
petmap2 HanXRQChr04_154032820 A11 67343966 N11 57.4180450698157 1
petmap2 HanXRQChr04_154033232 A11 67343554 N11 57.4180450698157 1
petmap2 HanXRQChr04_154033245 A11 67343541 N11 57.4180450698157 1
petmap2 HanXRQChr07_60559955 A11 65248377 N11 57.4180450698157 0
petmap2 HanXRQChr07_60559996 A11 65248418 N11 57.4180450698157 0
petmap2 HanXRQChr09_209174205 A11 80017486 N11 57.4180450698157 1
petmap2 HanXRQChr09_209174463 A11 80017744 N11 57.4180450698157 1
petmap2 HanXRQChr11_95617005 A11 66260550 N11 57.4180450698157 1
petmap2 HanXRQChr11_97327856 A11 63270734 N11 57.4180450698157 0
petmap2 HanXRQChr11_97327915 A11 63270793 N11 57.4180450698157 0
petmap2 HanXRQChr11_102879456 A11 74783180 N11 57.4180450698157 1
petmap2 HanXRQChr11_104862491 A11 76688949 N11 57.4180450698157 1
petmap2 HanXRQChr11_104862516 A11 76688924 N11 57.4180450698157 1
petmap2 HanXRQChr11_106174241 A11 75342028 N11 57.4180450698157 1
petmap2 HanXRQChr11_106174452 A11 75341817 N11 57.4180450698157 1
