map marker HA412_chr HA412_pos other_map_chr other_map_pos haploblock
petmap2 HanXRQChr14_89650712 A09 146439714 N09 117.912731306821 1
petmap2 HanXRQChr09_156297647 A09 145490224 N09 114.94654160846 1
petmap2 HanXRQChr09_155803486 A09 144332393 N09 113.94240230787 1
petmap2 HanXRQChr09_153571489 A09 143228693 N09 112.940616790966 1
petmap2 HanXRQChr09_152846937 A09 142502571 N09 110.523326803141 1
petmap2 HanXRQChr09_153149700 A09 142750864 N09 110.523326803141 1
petmap2 HanXRQChr09_129268427 A09 124232360 N09 65.9420443625687 1
petmap2 HanXRQChr09_129268629 A09 124232562 N09 65.9420443625687 1
petmap2 HanXRQChr09_133792424 A09 127188337 N09 64.0840842533722 1
petmap2 HanXRQChr09_132276956 A09 125920073 N09 64.0840842533722 1
petmap2 HanXRQChr09_132277037 A09 125919992 N09 62.9201756383447 1
petmap2 HanXRQChr09_133792092 A09 127188005 N09 61.9150640559496 1
petmap2 HanXRQChr09_129655450 A09 124612886 N09 61.9150640559496 1
petmap2 HanXRQChr09_133186085 A09 126579100 N09 59.9123233910538 1
petmap2 HanXRQChr09_133667586 A09 127059672 N09 59.9123233910538 1
petmap2 HanXRQChr09_133004772 A09 126388929 N09 58.9121890707675 1
petmap2 HanXRQChr09_129655228 A09 124612664 N09 58.9121890707675 1
petmap2 HanXRQChr09_131223922 A09 125153222 N09 58.9121890707675 1
petmap2 HanXRQChr09_135655078 A09 128535829 N09 58.9121890707675 1
petmap2 HanXRQChr09_133667448 A09 127059534 N09 58.9121890707675 1
petmap2 HanXRQChr09_129644712 A09 124602040 N09 58.9121890707675 1
petmap2 HanXRQChr09_136810131 A09 129192499 N09 57.912055705425 0
petmap2 HanXRQChr09_136679540 A09 129845444 N09 57.912055705425 0
petmap2 HanXRQChr09_139342744 A09 131819778 N09 57.912055705425 0
petmap2 HanXRQChr09_143318814 A09 134288807 N09 56.7153075967825 0
petmap2 HanXRQChr09_143966419 A09 133996277 N09 56.7153075967825 0
petmap2 HanXRQChr09_143319031 A09 134288590 N09 56.7153075967825 0
petmap2 HanXRQChr09_139947565 A09 133101266 N09 56.7153075967825 0
petmap2 HanXRQChr09_139950091 A09 133098740 N09 56.7153075967825 0
petmap2 HanXRQChr04_130396453 A09 135142535 N09 55.0649731471877 0
petmap2 HanXRQChr04_130488774 A09 135244529 N09 55.0649731471877 0
petmap2 HanXRQChr09_145005778 A09 135519003 N09 53.3877692381932 0
petmap2 HanXRQChr09_145005319 A09 135518544 N09 53.3877692381932 0
petmap2 HanXRQChr09_145239744 A09 135753119 N09 50.873058043125 0
petmap2 HanXRQChr09_145239924 A09 135753299 N09 50.873058043125 0
petmap2 HanXRQChr04_130488901 A09 135244656 N09 50.443015931586 0
petmap2 HanXRQChr09_151846894 A09 140632404 N09 49.143742878403 0
petmap2 HanXRQChr09_151846902 A09 140632412 N09 48.751827646167 0
petmap2 HanXRQChr09_149589461 A09 137359255 N09 48.751827646167 0
petmap2 HanXRQChr05_151659676 A09 140449294 N09 48.751827646167 0
petmap2 HanXRQChr05_151659547 A09 140449165 N09 48.751827646167 0
petmap2 HanXRQChr09_113172496 A09 116670384 N09 47.200640862767 0
petmap2 HanXRQChr09_128476840 A09 122475399 N09 44.338457266948 0
petmap2 HanXRQChr09_127950429 A09 123513937 N09 44.338457266948 1
petmap2 HanXRQChr09_126823136 A09 121840627 N09 41.11661752672 0
petmap2 HanXRQChr09_113172315 A09 116670565 N09 41.11661752672 0
petmap2 HanXRQChr09_126823014 A09 121840505 N09 40.044668501321 0
petmap2 HanXRQChr09_123399627 A09 121049209 N09 40.044668501321 0
petmap2 HanXRQChr09_203648077 A09 119094259 N09 38.996679341139 0
petmap2 HanXRQChr09_115908975 A09 114380433 N09 37.996545975797 0
petmap2 HanXRQChr09_112856696 A09 113397122 N09 36.987410408926 0
petmap2 HanXRQChr09_112490066 A09 113625630 N09 36.987410408926 0
petmap2 HanXRQChr09_107387779 A09 110876377 N09 35.952774010537 0
petmap2 HanXRQChr09_108623317 A09 109793828 N09 33.934873525509 0
petmap2 HanXRQChr09_117841410 A09 109002003 N09 33.934873525509 0
petmap2 HanXRQChr09_71860176 A09 101444537 N09 33.934873525509 1
petmap2 HanXRQChr09_64911922 A09 105273742 N09 33.934873525509 1
petmap2 HanXRQChr09_151836984 A09 140622309 N09 33.934873525509 0
petmap2 HanXRQChr09_92929206 A09 102388350 N09 33.934873525509 1
petmap2 HanXRQChr09_88240325 A09 100803681 N09 33.934873525509 1
petmap2 HanXRQChr09_72032357 A09 101616774 N09 33.934873525509 1
petmap2 HanXRQChr09_71814891 A09 101404286 N09 33.934873525509 1
petmap2 HanXRQChr09_71860269 A09 101444630 N09 32.884818427434 1
petmap2 HanXRQChr09_71860216 A09 101444577 N09 32.884818427434 1
petmap2 HanXRQChr09_109785776 A09 107307820 N09 33.934873525509 0
petmap2 HanXRQChr09_112481717 A09 113616243 N09 36.987410408926 0
petmap2 HanXRQChr09_112490126 A09 113625690 N09 36.987410408926 0
petmap2 HanXRQChr12_138527052 A09 116628971 N09 38.996679341139 0
petmap2 HanXRQChr09_124010622 A09 121666716 N09 40.044668501321 0
petmap2 HanXRQChr09_123920028 A09 121573547 N09 40.044668501321 0
petmap2 HanXRQChr11_10661220 A09 139465221 N09 48.751827646167 0
petmap2 HanXRQChr05_151658472 A09 140448090 N09 48.751827646167 0
petmap2 HanXRQChr05_151658649 A09 140448267 N09 48.751827646167 0
petmap2 HanXRQChr04_130564763 A09 135320923 N09 56.7153075967825 0
petmap2 HanXRQChr09_140649638 A09 132358256 N09 56.7153075967825 0
petmap2 HanXRQChr09_138208684 A09 130077356 N09 57.912055705425 0
petmap2 HanXRQChr09_133667664 A09 127059750 N09 57.912055705425 1
petmap2 HanXRQChr09_136810224 A09 129192592 N09 57.912055705425 0
petmap2 HanXRQChr04_130488770 A09 135244525 N09 55.0649731471877 0
petmap2 HanXRQChr09_129655222 A09 124612658 N09 58.9121890707675 1
petmap2 HanXRQChr09_129268609 A09 124232542 N09 65.9420443625687 1
petmap2 HanXRQChr09_129287321 A09 124251340 N09 65.9420443625687 1
petmap2 HanXRQChr09_153149487 A09 142751077 N09 110.523326803141 1
petmap2 HanXRQChr09_154374613 A09 143667026 N09 112.940616790966 1
petmap2 HanXRQChr09_155809345 A09 144323481 N09 113.94240230787 1
petmap2 HanXRQChr09_156297598 A09 145490273 N09 114.94654160846 1
petmap2 HanXRQChr09_159874089 A09 148280922 N09 119.170267176753 1
petmap2 HanXRQChr09_160495889 A09 147632834 N09 119.170267176753 1
petmap2 HanXRQChr04_130488731 A09 135244486 N09 50.443015931586 0
petmap2 HanXRQChr04_130488845 A09 135244600 N09 50.443015931586 0
petmap2 HanXRQChr04_130488773 A09 135244528 N09 55.0649731471877 0
petmap2 HanXRQChr04_130488881 A09 135244636 N09 55.0649731471877 0
petmap2 HanXRQChr09_145014428 A09 135527653 N09 55.0649731471877 0
petmap2 HanXRQChr04_130488789 A09 135244544 N09 55.0649731471877 0
petmap2 HanXRQChr09_145014444 A09 135527669 N09 55.0649731471877 0
petmap2 HanXRQChr09_145014452 A09 135527677 N09 55.0649731471877 0
petmap2 HanXRQChr05_151658480 A09 140448098 N09 48.751827646167 0
petmap2 HanXRQChr05_151658655 A09 140448273 N09 48.751827646167 0
petmap2 HanXRQChr09_149646923 A09 137387717 N09 48.751827646167 0
petmap2 HanXRQChr09_149646943 A09 137387737 N09 48.751827646167 0
petmap2 HanXRQChr09_151846884 A09 140632394 N09 48.751827646167 0
petmap2 HanXRQChr05_151658487 A09 140448105 N09 48.751827646167 0
petmap2 HanXRQChr09_149366832 A09 138138183 N09 48.751827646167 0
