map marker HA412_chr HA412_pos other_map_chr other_map_pos haploblock
petmap1 HanXRQChr01_77436775 A01 81298161 P01 31.6941622094014 1
petmap1 HanXRQChr01_77436685 A01 81298071 P01 31.6941622094014 1
petmap1 HanXRQChr01_79069669 A01 82521228 P01 31.6941622094014 1
petmap1 HanXRQChr01_85006952 A01 88031895 P01 33.4648135236167 1
petmap1 HanXRQChr01_85007308 A01 88032250 P01 33.4648135236167 1
petmap1 HanXRQChr01_85007000 A01 88031943 P01 34.3498616998896 1
petmap1 HanXRQChr01_83516989 A01 84024214 P01 34.3498616998896 1
petmap1 HanXRQChr01_80759911 A01 85124733 P01 35.8486800344019 1
petmap1 HanXRQChr01_85007264 A01 88032206 P01 37.3741051932581 1
petmap1 HanXRQChr01_83517015 A01 84024240 P01 37.3741051932581 1
petmap1 HanXRQChr01_70287120 A01 75267182 P01 39.0173121108155 1
petmap1 HanXRQChr01_70251756 A01 75231847 P01 39.0173121108155 1
petmap1 HanXRQChr01_69088249 A01 74985790 P01 39.0173121108155 1
petmap1 HanXRQChr01_69119139 A01 74933224 P01 39.3337831054241 1
petmap1 HanXRQChr01_12777078 A01 6360326 P01 41.1044385892796 0
petmap1 HanXRQChr01_67808956 A01 68074081 P01 41.1044385892796 1
petmap1 HanXRQChr01_67205811 A01 68900876 P01 41.1044385892796 1
petmap1 HanXRQChr14_17234088 A01 71054777 P01 41.1044385892796 1
petmap1 HanXRQChr01_64369861 A01 66475880 P01 42.8750899034949 1
petmap1 HanXRQChr01_63148482 A01 65788541 P01 44.6396783264377 1
petmap1 HanXRQChr01_61320627 A01 61569181 P01 46.4163925839737 1
petmap1 HanXRQChr01_61320656 A01 61569152 P01 46.4163925839737 1
petmap1 HanXRQChr01_61320676 A01 61569132 P01 46.4163925839737 1
petmap1 HanXRQChr01_61320684 A01 61569124 P01 47.3014407602466 1
petmap1 HanXRQChr01_59927868 A01 63623353 P01 48.1864889365195 1
petmap1 HanXRQChr01_61328440 A01 61561368 P01 48.1864889365195 1
petmap1 HanXRQChr09_150263933 A01 59453628 P01 48.1864889365195 1
petmap1 HanXRQChr01_64177775 A01 52722953 P01 50.8467842908691 1
petmap1 HanXRQChr01_14890301 A01 52232229 P01 50.8467842908691 1
petmap1 HanXRQChr03_9016218 A01 57393404 P01 50.8467842908691 1
petmap1 HanXRQChr01_56013506 A01 54152205 P01 50.8467842908691 1
petmap1 HanXRQChr01_55371596 A01 53264823 P01 50.8467842908691 1
petmap1 HanXRQChr01_56002218 A01 54161561 P01 50.8467842908691 1
petmap1 HanXRQChr01_64179024 A01 52721704 P01 52.6203598968987 1
petmap1 HanXRQChr01_64179095 A01 52721633 P01 52.6203598968987 1
petmap1 HanXRQChr05_45393756 A01 51773600 P01 55.2777263631393 1
petmap1 HanXRQChr01_56262665 A01 53908837 P01 55.2777263631393 1
petmap1 HanXRQChr01_16225246 A01 39025451 P01 57.0483776773546 1
petmap1 HanXRQChr01_43616822 A01 48510677 P01 57.0483776773546 1
petmap1 HanXRQChr01_48522320 A01 51518269 P01 57.0483776773546 1
petmap1 HanXRQChr01_21869322 A01 34019848 P01 59.0699256909983 1
petmap1 HanXRQChr01_21869543 A01 34019627 P01 59.0699256909983 1
petmap1 HanXRQChr01_46232950 A01 36242226 P01 61.5061433352676 1
petmap1 HanXRQChr01_46232927 A01 36242203 P01 61.5061433352676 1
petmap1 HanXRQChr05_45396490 A01 51776346 P01 64.1924988816152 1
petmap1 HanXRQChr01_46233160 A01 36242436 P01 66.0170302747258 1
petmap1 HanXRQChr01_46233211 A01 36242487 P01 66.0170302747258 1
petmap1 HanXRQChr01_22015609 A01 33873794 P01 66.9028253338723 1
petmap1 HanXRQChr01_86076744 A01 91559965 P01 0 0
petmap1 HanXRQChr01_87770485 A01 95481485 P01 2.6551445288187 0
petmap1 HanXRQChr01_89768855 A01 96357285 P01 7.0845668058161 0
petmap1 HanXRQChr01_12286835 A01 5613423 P01 10.3005886050966 0
petmap1 HanXRQChr08_17094889 A01 8569383 P01 17.0862926546041 0
petmap1 HanXRQChr01_38858526 A01 9495263 P01 20.0506266359765 0
petmap1 HanXRQChr01_3555162 A01 2639546 P01 21.8259932209439 0
petmap1 HanXRQChr01_3036372 A01 2401929 P01 21.8259932209439 0
petmap1 HanXRQChr01_2809155 A01 2178873 P01 22.7157522274116 0
petmap1 HanXRQChr01_2007897 A01 1404410 P01 22.7157522274116 0
petmap1 HanXRQChr01_74523922 A01 79131847 P01 29.0087722549828 1
petmap1 HanXRQChr01_76360773 A01 80633058 P01 31.6941622094014 1
petmap1 HanXRQChr01_85007009 A01 88031952 P01 34.3498616998896 1
petmap1 HanXRQChr01_69088260 A01 74985779 P01 39.0173121108155 1
petmap1 HanXRQChr01_67205918 A01 68900769 P01 41.1044385892796 1
petmap1 HanXRQChr01_63148672 A01 65788351 P01 44.6396783264377 1
petmap1 HanXRQChr01_61328554 A01 61561254 P01 48.1864889365195 1
petmap1 HanXRQChr01_22015585 A01 33873818 P01 66.9028253338723 1
petmap1 HanXRQChr12_94396395 A01 51636331 P01 57.0483776773546 1
petmap1 HanXRQChr01_55371545 A01 53264772 P01 50.8467842908691 1
petmap1 HanXRQChr01_1032450 A01 1115410 P01 22.7157522274116 0
petmap1 HanXRQChr01_1032610 A01 1115250 P01 22.7157522274116 0
petmap1 HanXRQChr01_1032651 A01 1115209 P01 22.7157522274116 0
petmap1 HanXRQChr01_2008080 A01 1404227 P01 22.7157522274116 0
petmap1 HanXRQChr01_2140992 A01 1281730 P01 22.7157522274116 0
petmap1 HanXRQChr01_1712197 A01 1736903 P01 22.7157522274116 0
petmap1 HanXRQChr01_2809328 A01 2179046 P01 22.7157522274116 0
petmap1 HanXRQChr01_2861944 A01 2239472 P01 22.7157522274116 0
petmap1 HanXRQChr01_2008051 A01 1404256 P01 22.7157522274116 0
petmap1 HanXRQChr01_2809206 A01 2178924 P01 22.7157522274116 0
petmap1 HanXRQChr01_2862053 A01 2239581 P01 22.7157522274116 0
petmap1 HanXRQChr01_2809017 A01 2178735 P01 22.7157522274116 0
petmap1 HanXRQChr01_2809297 A01 2179015 P01 22.7157522274116 0
petmap1 HanXRQChr01_2809313 A01 2179031 P01 22.7157522274116 0
petmap1 HanXRQChr01_2861910 A01 2239438 P01 22.7157522274116 0
petmap1 HanXRQChr01_2861955 A01 2239483 P01 22.7157522274116 0
petmap1 HanXRQChr01_3036442 A01 2401999 P01 21.8259932209439 0
petmap1 HanXRQChr01_3036523 A01 2402080 P01 21.8259932209439 0
petmap1 HanXRQChr01_3036668 A01 2402225 P01 21.8259932209439 0
petmap1 HanXRQChr01_3038456 A01 2404212 P01 21.8259932209439 0
petmap1 HanXRQChr01_3555021 A01 2639687 P01 21.8259932209439 0
petmap1 HanXRQChr01_36194087 A01 11382688 P01 21.8259932209439 0
petmap1 HanXRQChr01_38704983 A01 9259014 P01 21.8259932209439 0
petmap1 HanXRQChr01_3555171 A01 2639537 P01 21.8259932209439 0
petmap1 HanXRQChr01_7777067 A01 5286986 P01 10.3005886050966 0
petmap1 HanXRQChr01_7777082 A01 5287001 P01 10.3005886050966 0
petmap1 HanXRQChr01_7777186 A01 5287105 P01 10.3005886050966 0
petmap1 HanXRQChr01_7822087 A01 5331719 P01 10.3005886050966 0
petmap1 HanXRQChr01_7822105 A01 5331737 P01 10.3005886050966 0
petmap1 HanXRQChr01_7822112 A01 5331744 P01 10.3005886050966 0
petmap1 HanXRQChr01_7822132 A01 5331764 P01 10.3005886050966 0
petmap1 HanXRQChr01_7822137 A01 5331769 P01 10.3005886050966 0
petmap1 HanXRQChr01_7822156 A01 5331788 P01 10.3005886050966 0
petmap1 HanXRQChr01_12248226 A01 5569889 P01 10.3005886050966 0
petmap1 HanXRQChr01_12248292 A01 5569955 P01 10.3005886050966 0
petmap1 HanXRQChr01_12286880 A01 5613468 P01 10.3005886050966 0
petmap1 HanXRQChr01_12286980 A01 5613568 P01 10.3005886050966 0
petmap1 HanXRQChr01_12287008 A01 5613596 P01 10.3005886050966 0
petmap1 HanXRQChr01_12669392 A01 6067629 P01 10.3005886050966 0
petmap1 HanXRQChr01_12669427 A01 6067664 P01 10.3005886050966 0
petmap1 HanXRQChr01_12669458 A01 6067695 P01 10.3005886050966 0
petmap1 HanXRQChr01_9346730 A01 6831844 P01 15.1129363297546 0
petmap1 HanXRQChr01_9346750 A01 6831864 P01 15.1129363297546 0
petmap1 HanXRQChr01_9346752 A01 6831866 P01 15.1129363297546 0
petmap1 HanXRQChr01_12286979 A01 5613567 P01 10.3005886050966 0
petmap1 HanXRQChr01_12287039 A01 5613627 P01 10.3005886050966 0
petmap1 HanXRQChr01_12499162 A01 5892469 P01 10.3005886050966 0
petmap1 HanXRQChr01_12669201 A01 6067438 P01 10.3005886050966 0
petmap1 HanXRQChr01_12669224 A01 6067461 P01 10.3005886050966 0
petmap1 HanXRQChr01_12669239 A01 6067476 P01 10.3005886050966 0
petmap1 HanXRQChr01_12776931 A01 6360473 P01 41.1044385892796 0
petmap1 HanXRQChr01_12776953 A01 6360451 P01 41.1044385892796 0
petmap1 HanXRQChr01_12776961 A01 6360443 P01 41.1044385892796 0
petmap1 HanXRQChr01_67205882 A01 68900805 P01 41.1044385892796 1
petmap1 HanXRQChr01_67808879 A01 68074158 P01 41.1044385892796 1
petmap1 HanXRQChr01_67808942 A01 68074095 P01 41.1044385892796 1
petmap1 HanXRQChr01_67809152 A01 68073874 P01 41.1044385892796 1
petmap1 HanXRQChr14_17071959 A01 71082968 P01 41.1044385892796 1
petmap1 HanXRQChr14_17234089 A01 71054776 P01 41.1044385892796 1
petmap1 HanXRQChr01_13551673 A01 7799151 P01 13.6896040695839 0
petmap1 HanXRQChr01_14890326 A01 52232254 P01 50.8467842908691 1
petmap1 HanXRQChr01_14890486 A01 52232414 P01 50.8467842908691 1
petmap1 HanXRQChr01_14890542 A01 52232470 P01 50.8467842908691 1
petmap1 HanXRQChr01_14890543 A01 52232471 P01 50.8467842908691 1
petmap1 HanXRQChr01_14890556 A01 52232484 P01 50.8467842908691 1
petmap1 HanXRQChr01_14890558 A01 52232486 P01 50.8467842908691 1
petmap1 HanXRQChr01_14890578 A01 52232506 P01 50.8467842908691 1
petmap1 HanXRQChr01_55371519 A01 53264746 P01 50.8467842908691 1
petmap1 HanXRQChr01_55371530 A01 53264757 P01 50.8467842908691 1
petmap1 HanXRQChr01_55907157 A01 53105252 P01 50.8467842908691 1
petmap1 HanXRQChr01_55924026 A01 53078899 P01 50.8467842908691 1
petmap1 HanXRQChr01_55924048 A01 53078877 P01 50.8467842908691 1
petmap1 HanXRQChr01_56002227 A01 54161552 P01 50.8467842908691 1
petmap1 HanXRQChr01_56002234 A01 54161545 P01 50.8467842908691 1
petmap1 HanXRQChr01_56002237 A01 54161542 P01 50.8467842908691 1
petmap1 HanXRQChr01_56002261 A01 54161518 P01 50.8467842908691 1
petmap1 HanXRQChr01_56002269 A01 54161510 P01 50.8467842908691 1
petmap1 HanXRQChr01_56103960 A01 54060911 P01 50.8467842908691 1
petmap1 HanXRQChr01_56103975 A01 54060896 P01 50.8467842908691 1
petmap1 HanXRQChr01_56262874 A01 53908628 P01 50.8467842908691 1
petmap1 HanXRQChr01_56262897 A01 53908605 P01 50.8467842908691 1
petmap1 HanXRQChr01_56262934 A01 53908568 P01 50.8467842908691 1
petmap1 HanXRQChr03_8646205 A01 56710235 P01 50.8467842908691 1
petmap1 HanXRQChr03_9016151 A01 57393336 P01 50.8467842908691 1
petmap1 HanXRQChr03_9016214 A01 57393400 P01 50.8467842908691 1
petmap1 HanXRQChr03_9016429 A01 57393615 P01 50.8467842908691 1
petmap1 HanXRQChr01_58102129 A01 54936616 P01 50.8467842908691 1
petmap1 HanXRQChr01_58102138 A01 54936625 P01 50.8467842908691 1
petmap1 HanXRQChr01_16360474 A01 38885694 P01 57.0483776773546 1
petmap1 HanXRQChr01_16360475 A01 38885693 P01 57.0483776773546 1
petmap1 HanXRQChr01_16360505 A01 38885663 P01 57.0483776773546 1
petmap1 HanXRQChr01_16360542 A01 38885626 P01 57.0483776773546 1
petmap1 HanXRQChr01_16360787 A01 38885381 P01 57.0483776773546 1
petmap1 HanXRQChr01_48962174 A01 45560026 P01 57.0483776773546 1
petmap1 HanXRQChr12_94396338 A01 51636274 P01 57.0483776773546 1
petmap1 HanXRQChr12_94396342 A01 51636278 P01 57.0483776773546 1
petmap1 HanXRQChr12_94396437 A01 51636373 P01 57.0483776773546 1
petmap1 HanXRQChr12_94396615 A01 51636551 P01 57.0483776773546 1
petmap1 HanXRQChr12_94396675 A01 51636611 P01 57.0483776773546 1
petmap1 HanXRQChr12_94430112 A01 51670296 P01 57.0483776773546 1
petmap1 HanXRQChr12_94430460 A01 51670644 P01 57.0483776773546 1
petmap1 HanXRQChr01_16368853 A01 38877226 P01 57.0483776773546 1
petmap1 HanXRQChr01_43616782 A01 48510637 P01 57.0483776773546 1
petmap1 HanXRQChr01_48522649 A01 51518598 P01 57.0483776773546 1
petmap1 HanXRQChr01_48522676 A01 51518625 P01 57.0483776773546 1
petmap1 HanXRQChr01_48962126 A01 45559978 P01 57.0483776773546 1
petmap1 HanXRQChr01_48962132 A01 45559984 P01 57.0483776773546 1
petmap1 HanXRQChr12_94396306 A01 51636242 P01 57.0483776773546 1
petmap1 HanXRQChr12_94396323 A01 51636259 P01 57.0483776773546 1
petmap1 HanXRQChr12_94396373 A01 51636309 P01 57.0483776773546 1
petmap1 HanXRQChr12_94396416 A01 51636352 P01 57.0483776773546 1
petmap1 HanXRQChr12_94396426 A01 51636362 P01 57.0483776773546 1
petmap1 HanXRQChr12_94396443 A01 51636379 P01 57.0483776773546 1
petmap1 HanXRQChr12_94396447 A01 51636383 P01 57.0483776773546 1
petmap1 HanXRQChr12_94396448 A01 51636384 P01 57.0483776773546 1
petmap1 HanXRQChr12_94396669 A01 51636605 P01 57.0483776773546 1
petmap1 HanXRQChr12_94396672 A01 51636608 P01 57.0483776773546 1
petmap1 HanXRQChr01_21872153 A01 34017016 P01 66.9028253338723 1
petmap1 HanXRQChr01_22015744 A01 33873659 P01 66.9028253338723 1
petmap1 HanXRQChr01_46232930 A01 36242206 P01 66.9028253338723 1
petmap1 HanXRQChr01_46232960 A01 36242236 P01 66.9028253338723 1
petmap1 HanXRQChr01_46233009 A01 36242285 P01 66.9028253338723 1
petmap1 HanXRQChr01_46233156 A01 36242432 P01 66.9028253338723 1
petmap1 HanXRQChr01_46233158 A01 36242434 P01 66.9028253338723 1
petmap1 HanXRQChr12_94396070 A01 51636006 P01 66.9028253338723 1
petmap1 HanXRQChr12_94396079 A01 51636015 P01 66.9028253338723 1
petmap1 HanXRQChr01_22015741 A01 33873662 P01 66.9028253338723 1
petmap1 HanXRQChr01_22019491 A01 33869912 P01 66.9028253338723 1
petmap1 HanXRQChr01_22019521 A01 33869882 P01 66.9028253338723 1
petmap1 HanXRQChr01_22056819 A01 33832508 P01 66.9028253338723 1
petmap1 HanXRQChr13_51078355 A01 102860426 P01 66.9028253338723 1
petmap1 HanXRQChr01_38858458 A01 9495195 P01 20.0506266359765 0
petmap1 HanXRQChr01_38858499 A01 9495236 P01 20.0506266359765 0
petmap1 HanXRQChr01_38858519 A01 9495256 P01 20.0506266359765 0
petmap1 HanXRQChr01_44275189 A01 8800665 P01 17.0862926546041 0
petmap1 HanXRQChr01_44275218 A01 8800636 P01 17.0862926546041 0
petmap1 HanXRQChr01_44275301 A01 8800553 P01 17.0862926546041 0
petmap1 HanXRQChr01_44275305 A01 8800549 P01 17.0862926546041 0
petmap1 HanXRQChr01_44275216 A01 8800638 P01 18.1302144951463 0
petmap1 HanXRQChr01_44275250 A01 8800604 P01 17.0862926546041 0
petmap1 HanXRQChr01_44275296 A01 8800558 P01 17.0862926546041 0
petmap1 HanXRQChr08_17094891 A01 8569381 P01 17.0862926546041 0
petmap1 HanXRQChr08_17094944 A01 8569328 P01 17.0862926546041 0
petmap1 HanXRQChr08_17095040 A01 8569244 P01 17.0862926546041 0
petmap1 HanXRQChr15_143056297 A01 8151212 P01 17.0862926546041 0
petmap1 HanXRQChr15_143056309 A01 8151223 P01 17.0862926546041 0
petmap1 HanXRQChr01_46232953 A01 36242229 P01 61.5061433352676 1
petmap1 HanXRQChr01_46233218 A01 36242494 P01 66.0170302747258 1
petmap1 HanXRQChr01_48522337 A01 51518286 P01 57.0483776773546 1
petmap1 HanXRQChr01_48522346 A01 51518295 P01 57.0483776773546 1
petmap1 HanXRQChr01_48522366 A01 51518315 P01 57.0483776773546 1
petmap1 HanXRQChr01_48522385 A01 51518334 P01 57.0483776773546 1
petmap1 HanXRQChr01_55371574 A01 53264801 P01 50.8467842908691 1
petmap1 HanXRQChr01_55907148 A01 53105261 P01 50.8467842908691 1
petmap1 HanXRQChr01_55907346 A01 53105063 P01 50.8467842908691 1
petmap1 HanXRQChr01_56001987 A01 54161792 P01 50.8467842908691 1
petmap1 HanXRQChr01_56013511 A01 54152200 P01 50.8467842908691 1
petmap1 HanXRQChr01_56013518 A01 54152193 P01 50.8467842908691 1
petmap1 HanXRQChr01_56053816 A01 54111279 P01 50.8467842908691 1
petmap1 HanXRQChr01_56053873 A01 54111222 P01 50.8467842908691 1
petmap1 HanXRQChr01_56054020 A01 54111075 P01 50.8467842908691 1
petmap1 HanXRQChr01_58102218 A01 54936705 P01 50.8467842908691 1
petmap1 HanXRQChr01_64178981 A01 52721747 P01 50.8467842908691 1
petmap1 HanXRQChr03_8644625 A01 56709511 P01 50.8467842908691 1
petmap1 HanXRQChr03_8644845 A01 56709753 P01 50.8467842908691 1
petmap1 HanXRQChr03_8646221 A01 56710251 P01 50.8467842908691 1
petmap1 HanXRQChr01_55924097 A01 53078828 P01 50.8467842908691 1
petmap1 HanXRQChr03_8646274 A01 56710304 P01 50.8467842908691 1
petmap1 HanXRQChr05_45396705 A01 51776561 P01 50.8467842908691 1
petmap1 HanXRQChr01_56731556 A01 60538859 P01 48.1864889365195 1
petmap1 HanXRQChr01_56731570 A01 60538873 P01 48.1864889365195 1
petmap1 HanXRQChr01_56731615 A01 60538918 P01 48.1864889365195 1
petmap1 HanXRQChr01_56732040 A01 60539343 P01 48.1864889365195 1
petmap1 HanXRQChr01_56732052 A01 60539355 P01 48.1864889365195 1
petmap1 HanXRQChr01_59927826 A01 63623395 P01 48.1864889365195 1
petmap1 HanXRQChr01_59927888 A01 63623333 P01 48.1864889365195 1
petmap1 HanXRQChr01_56731764 A01 60539067 P01 48.1864889365195 1
petmap1 HanXRQChr01_56787381 A01 60608512 P01 48.1864889365195 1
petmap1 HanXRQChr01_56787404 A01 60608535 P01 48.1864889365195 1
petmap1 HanXRQChr01_56787665 A01 60608796 P01 48.1864889365195 1
petmap1 HanXRQChr01_56787716 A01 60608847 P01 48.1864889365195 1
petmap1 HanXRQChr01_61328441 A01 61561367 P01 48.1864889365195 1
petmap1 HanXRQChr01_61328456 A01 61561352 P01 48.1864889365195 1
petmap1 HanXRQChr01_61328569 A01 61561239 P01 48.1864889365195 1
petmap1 HanXRQChr01_62067813 A01 63765695 P01 48.1864889365195 1
petmap1 HanXRQChr01_62068041 A01 63765467 P01 48.1864889365195 1
petmap1 HanXRQChr01_62068093 A01 63765415 P01 48.1864889365195 1
petmap1 HanXRQChr01_62309779 A01 63991473 P01 48.1864889365195 1
petmap1 HanXRQChr01_64683437 A01 66111986 P01 48.1864889365195 1
petmap1 HanXRQChr01_64683445 A01 66111978 P01 48.1864889365195 1
petmap1 HanXRQChr09_150263996 A01 59453691 P01 48.1864889365195 1
petmap1 HanXRQChr09_150264050 A01 59453745 P01 48.1864889365195 1
petmap1 HanXRQChr01_56787653 A01 60608784 P01 48.1864889365195 1
petmap1 HanXRQChr01_56787661 A01 60608792 P01 48.1864889365195 1
petmap1 HanXRQChr01_60379117 A01 63050295 P01 48.1864889365195 1
petmap1 HanXRQChr01_60379164 A01 63050248 P01 48.1864889365195 1
petmap1 HanXRQChr01_61062020 A01 61833558 P01 48.1864889365195 1
petmap1 HanXRQChr01_59927891 A01 63623330 P01 48.1864889365195 1
petmap1 HanXRQChr01_61062053 A01 61833525 P01 46.4163925839737 1
petmap1 HanXRQChr01_61320607 A01 61569201 P01 47.3014407602466 1
petmap1 HanXRQChr01_61320638 A01 61569170 P01 47.3014407602466 1
petmap1 HanXRQChr01_61320643 A01 61569165 P01 47.3014407602466 1
petmap1 HanXRQChr01_61320723 A01 61569085 P01 47.3014407602466 1
petmap1 HanXRQChr01_61320631 A01 61569177 P01 46.4163925839737 1
petmap1 HanXRQChr01_61320633 A01 61569175 P01 46.4163925839737 1
petmap1 HanXRQChr01_63148638 A01 65788385 P01 44.6396783264377 1
petmap1 HanXRQChr01_63148659 A01 65788364 P01 44.6396783264377 1
petmap1 HanXRQChr01_64177791 A01 52722937 P01 50.8467842908691 1
petmap1 HanXRQChr01_64177799 A01 52722929 P01 50.8467842908691 1
petmap1 HanXRQChr01_64369924 A01 66475817 P01 42.8750899034949 1
petmap1 HanXRQChr01_64683712 A01 66111711 P01 44.6396783264377 1
petmap1 HanXRQChr01_64683724 A01 66111699 P01 44.6396783264377 1
petmap1 HanXRQChr01_64683739 A01 66111684 P01 44.6396783264377 1
petmap1 HanXRQChr01_67205939 A01 68900748 P01 41.1044385892796 1
petmap1 HanXRQChr01_67808938 A01 68074099 P01 41.1044385892796 1
petmap1 HanXRQChr01_67808967 A01 68074070 P01 41.1044385892796 1
petmap1 HanXRQChr01_67809096 A01 68073938 P01 41.1044385892796 1
petmap1 HanXRQChr01_67809129 A01 68073905 P01 41.1044385892796 1
petmap1 HanXRQChr01_69088477 A01 74985562 P01 39.0173121108155 1
petmap1 HanXRQChr01_69088536 A01 74985503 P01 39.0173121108155 1
petmap1 HanXRQChr01_69104790 A01 74968840 P01 39.0173121108155 1
petmap1 HanXRQChr01_69104892 A01 74968738 P01 39.0173121108155 1
petmap1 HanXRQChr01_69104905 A01 74968725 P01 39.0173121108155 1
petmap1 HanXRQChr01_69119205 A01 74933158 P01 39.0173121108155 1
petmap1 HanXRQChr01_69119307 A01 74933056 P01 39.0173121108155 1
petmap1 HanXRQChr01_69119322 A01 74933041 P01 39.0173121108155 1
petmap1 HanXRQChr01_69119340 A01 74933023 P01 39.0173121108155 1
petmap1 HanXRQChr01_70251602 A01 75231693 P01 39.0173121108155 1
petmap1 HanXRQChr01_70251765 A01 75231856 P01 39.0173121108155 1
petmap1 HanXRQChr01_70286752 A01 75266808 P01 39.0173121108155 1
petmap1 HanXRQChr01_70287100 A01 75267162 P01 39.0173121108155 1
petmap1 HanXRQChr01_70287138 A01 75267200 P01 39.0173121108155 1
petmap1 HanXRQChr01_70287150 A01 75267212 P01 39.0173121108155 1
petmap1 HanXRQChr01_70313155 A01 75439036 P01 39.0173121108155 1
petmap1 HanXRQChr01_70313177 A01 75439058 P01 39.0173121108155 1
petmap1 HanXRQChr01_70313196 A01 75439077 P01 39.0173121108155 1
petmap1 HanXRQChr01_69088540 A01 74985499 P01 39.0173121108155 1
petmap1 HanXRQChr01_69088482 A01 74985557 P01 39.0173121108155 1
petmap1 HanXRQChr01_69104805 A01 74968825 P01 39.0173121108155 1
petmap1 HanXRQChr01_69104847 A01 74968783 P01 39.0173121108155 1
petmap1 HanXRQChr01_69119163 A01 74933200 P01 39.0173121108155 1
petmap1 HanXRQChr01_69119188 A01 74933175 P01 39.0173121108155 1
petmap1 HanXRQChr01_70251634 A01 75231725 P01 39.0173121108155 1
petmap1 HanXRQChr01_70251803 A01 75231894 P01 39.0173121108155 1
petmap1 HanXRQChr01_70286757 A01 75266813 P01 39.0173121108155 1
petmap1 HanXRQChr01_70286794 A01 75266850 P01 39.0173121108155 1
petmap1 HanXRQChr01_70287107 A01 75267169 P01 39.0173121108155 1
petmap1 HanXRQChr01_70287122 A01 75267184 P01 39.0173121108155 1
petmap1 HanXRQChr01_70313207 A01 75439088 P01 39.0173121108155 1
petmap1 HanXRQChr01_69119142 A01 74933221 P01 39.3337831054241 1
petmap1 HanXRQChr01_71117676 A01 75948353 P01 26.2613979122579 1
petmap1 HanXRQChr01_75091299 A01 78549130 P01 28.0779085803369 1
petmap1 HanXRQChr01_75091342 A01 78549087 P01 28.0779085803369 1
petmap1 HanXRQChr01_75091364 A01 78549065 P01 28.0779085803369 1
petmap1 HanXRQChr01_75091366 A01 78549063 P01 28.0779085803369 1
petmap1 HanXRQChr01_75091369 A01 78549060 P01 28.0779085803369 1
petmap1 HanXRQChr01_75091373 A01 78549056 P01 28.0779085803369 1
petmap1 HanXRQChr01_76130260 A01 80381333 P01 31.6941622094014 1
petmap1 HanXRQChr01_76360694 A01 80632979 P01 31.6941622094014 1
petmap1 HanXRQChr01_76360704 A01 80632989 P01 31.6941622094014 1
